Date,EUROSTOXX50
2009-03-18,2019.1858427926
2009-03-19,2039.5751689721
2009-03-20,2050.9625122036
2009-03-23,2121.7228690307
2009-03-24,2127.3698747979
2009-03-25,2149.1820556003
2009-03-26,2156.9747078683
2009-03-27,2118.7572455612
2009-03-30,2010.6078414464
2009-03-31,2071.133316486
2009-04-01,2097.5736993588
2009-04-02,2216.4872211763
2009-04-03,2198.7495487147
2009-04-06,2179.7289357179
2009-04-07,2165.5607348567
2009-04-08,2186.7916030266
2009-04-09,2247.8911818912
2009-04-14,2278.6450996196
2009-04-15,2262.9630031631
2009-04-16,2300.5108237141
2009-04-17,2341.1529597575
2009-04-20,2249.4431784869
2009-04-21,2243.6268360635
2009-04-22,2285.6855568785
2009-04-23,2259.538892296
2009-04-24,2319.8854296796
2009-04-27,2317.3643050344
2009-04-28,2280.524229192
2009-04-29,2334.5909558782
2009-04-30,2375.3390659306
2009-05-01,2375.339066
2009-05-04,2419.5295448324
2009-05-05,2407.5464936047
2009-05-06,2437.2737554227
2009-05-07,2406.0840680721
2009-05-08,2462.3896202505
2009-05-11,2433.5859032982
2009-05-12,2424.3374349302
2009-05-13,2357.2966211104
2009-05-14,2353.5283800341
2009-05-15,2364.0998157217
2009-05-18,2422.7405466552
2009-05-19,2459.5934442115
2009-05-20,2487.1710022491
2009-05-21,2423.7225874784
2009-05-22,2433.5163860851
2009-05-25,2440.2344488694
2009-05-26,2468.4511449957
2009-05-27,2479.4849398788
2009-05-28,2453.1489559223
2009-05-29,2451.2409183059
2009-06-01,2537.3453066182
2009-06-02,2534.1735731789
2009-06-03,2483.3854661867
2009-06-04,2487.0795457779
2009-06-05,2503.1688167193
2009-06-08,2468.36871992
2009-06-09,2479.3761366428
2009-06-10,2500.9427256662
2009-06-11,2522.330681543
2009-06-12,2509.2197278975
2009-06-15,2431.3979368053
2009-06-16,2425.9740372516
2009-06-17,2383.7100978302
2009-06-18,2414.4381280927
2009-06-19,2434.7709862304
2009-06-22,2359.2750081979
2009-06-23,2353.4835765035
2009-06-24,2418.4595932029
2009-06-25,2402.3195993473
2009-06-26,2389.914834896
2009-06-29,2437.7179941545
2009-06-30,2401.6949510993
2009-07-01,2449.732002824
2009-07-02,2369.6549661907
2009-07-03,2376.4838520527
2009-07-06,2343.883054364
2009-07-07,2320.8986072511
2009-07-08,2291.3348419638
2009-07-09,2313.8723150354
2009-07-10,2281.4743063153
2009-07-13,2345.222326567
2009-07-14,2370.7059597261
2009-07-15,2451.0159245954
2009-07-16,2458.9720106698
2009-07-17,2469.2045364036
2009-07-20,2500.6870876252
2009-07-21,2519.9909209956
2009-07-22,2528.8487785767
2009-07-23,2585.7890326142
2009-07-24,2582.7608129087
2009-07-27,2601.4119019135
2009-07-28,2573.0831185963
2009-07-29,2600.3108009249
2009-07-30,2654.7364986438
2009-07-31,2638.1265947847
2009-08-03,2674.0680262852
2009-08-04,2670.9601437362
2009-08-05,2643.1302306559
2009-08-06,2662.0137888939
2009-08-07,2706.2230448071
2009-08-10,2693.6135416234
2009-08-11,2650.9428386808
2009-08-12,2688.2134972428
2009-08-13,2705.742909291
2009-08-14,2669.4125869725
2009-08-17,2603.7939520041
2009-08-18,2630.6040802693
2009-08-19,2622.8758060763
2009-08-20,2663.6732870014
2009-08-21,2745.6158515933
2009-08-24,2778.3401863356
2009-08-25,2801.1382340656
2009-08-26,2788.9049502514
2009-08-27,2777.6217325322
2009-08-28,2803.6506867987
2009-08-31,2775.1699941755
2009-09-01,2715.7426912504
2009-09-02,2703.7604024119
2009-09-03,2699.2200141254
2009-09-04,2743.3418711107
2009-09-07,2783.8444027062
2009-09-08,2786.2463091289
2009-09-09,2820.5765194525
2009-09-10,2817.4967955734
2009-09-11,2831.3742756008
2009-09-14,2829.2495579129
2009-09-15,2843.0045872956
2009-09-16,2882.2765936785
2009-09-17,2895.4526052586
2009-09-18,2887.2415298777
2009-09-21,2872.5101150608
2009-09-22,2881.5980769669
2009-09-23,2887.2390290017
2009-09-24,2838.2216816127
2009-09-25,2831.9500242479
2009-09-28,2899.1201657387
2009-09-29,2892.4398883894
2009-09-30,2872.6292385924
2009-10-01,2810.4578397139
2009-10-02,2760.5974944314
2009-10-05,2790.7769533424
2009-10-06,2865.7024586137
2009-10-07,2852.1657364853
2009-10-08,2887.6139228743
2009-10-09,2882.1788409639
2009-10-12,2914.3487123317
2009-10-13,2879.0598859127
2009-10-14,2950.8158622146
2009-10-15,2939.088739419
2009-10-16,2893.5275663725
2009-10-19,2947.413400569
2009-10-20,2925.0802378657
2009-10-21,2936.8327000088
2009-10-22,2902.1894907195
2009-10-23,2886.0797518854
2009-10-26,2834.8156779146
2009-10-27,2835.1722739173
2009-10-28,2778.458050633
2009-10-29,2824.7818008829
2009-10-30,2743.5017629036
2009-11-02,2762.950702847
2009-11-03,2712.3018210175
2009-11-04,2763.2945608387
2009-11-05,2793.4397471074
2009-11-06,2794.25262014
2009-11-09,2860.1065075084002
2009-11-10,2856.4447152256
2009-11-11,2881.0091733505
2009-11-12,2876.9209584802
2009-11-13,2883.0446862384
2009-11-16,2926.1456457383
2009-11-17,2906.9227563142
2009-11-18,2908.5298326431
2009-11-19,2860.2905265063
2009-11-20,2833.0555805166
2009-11-23,2898.1912290953
2009-11-24,2877.5792776517
2009-11-25,2896.8970106651
2009-11-26,2799.4362236241
2009-11-27,2831.1367048215
2009-11-30,2797.2510204263
2009-12-01,2871.7470984541
2009-12-02,2877.940756899
2009-12-03,2876.1408761683
2009-12-04,2910.3285332142
2009-12-07,2896.2338730102
2009-12-08,2849.1687366051
2009-12-09,2818.1008837444
2009-12-10,2851.288719873
2009-12-11,2862.3162796591
2009-12-14,2884.998412079
2009-12-15,2888.5824007664
2009-12-16,2926.5169229141
2009-12-17,2891.6598036259
2009-12-18,2871.2176130764
2009-12-21,2926.051434342
2009-12-22,2945.7133309666
2009-12-23,2957.4837883402
2009-12-24,2957.0301682607
2009-12-28,2982.4244525943
2009-12-29,2992.07543773
2009-12-30,2966.2412092823
2009-12-31,2964.9599649019
2010-01-04,3017.7951077049
2010-01-05,3012.3625011017
2010-01-06,3009.6642599854
2010-01-07,3007.3394175712
2010-01-08,3017.8481667332
2010-01-11,3010.2364766048
2010-01-12,2976.894653419
2010-01-13,2978.4101507464
2010-01-14,2989.7122306639
2010-01-15,2940.2480419605
2010-01-18,2957.8715097624
2010-01-19,2984.8177742535
2010-01-20,2914.6015444507
2010-01-21,2863.2540619573
2010-01-22,2836.80136591
2010-01-25,2807.3006466712
2010-01-26,2827.7408659224
2010-01-27,2787.3977805831
2010-01-28,2737.3274781778
2010-01-29,2776.831287377
2010-02-01,2793.2913255418
2010-02-02,2830.0058403377
2010-02-03,2804.6103219694
2010-02-04,2707.4523744699
2010-02-05,2631.6437176305
2010-02-08,2664.2940757823
2010-02-09,2668.427688743
2010-02-10,2700.1705555688
2010-02-11,2680.2528259672
2010-02-12,2674.461424956
2010-02-15,2683.8262854425
2010-02-16,2720.772639711
2010-02-17,2762.2528225968
2010-02-18,2778.3027398891
2010-02-19,2793.3739386749
2010-02-22,2778.1197837576
2010-02-23,2730.5681512248
2010-02-24,2734.9452327854
2010-02-25,2684.4180002519
2010-02-26,2728.4722103866
2010-03-01,2772.7001759861
2010-03-02,2796.326497264
2010-03-03,2822.5934840104
2010-03-04,2816.1035098119
2010-03-05,2877.442655353
2010-03-08,2879.290330655
2010-03-09,2880.7144921306
2010-03-10,2909.395468289
2010-03-11,2895.7411798706
2010-03-12,2898.3583315716
2010-03-15,2870.5527494862
2010-03-16,2905.9283753665
2010-03-17,2931.3121425158
2010-03-18,2913.7374358785
2010-03-19,2897.9492773102
2010-03-22,2890.7527022844
2010-03-23,2910.523889967
2010-03-24,2903.9360821438
2010-03-25,2948.0938954264
2010-03-26,2940.9373672575002
2010-03-29,2947.4898848776
2010-03-30,2939.6848374456
2010-03-31,2931.1632784726
2010-04-01,2978.4973147311
2010-04-06,2989.4870521726
2010-04-07,2974.621828784
2010-04-08,2942.3129217266
2010-04-09,2993.5433113146
2010-04-12,3002.2258110019
2010-04-13,2988.2418956131
2010-04-14,3008.0324801025
2010-04-15,3012.6522386132
2010-04-16,2949.6516791965
2010-04-19,2940.1858531069
2010-04-20,2983.9111784715
2010-04-21,2947.6373565476
2010-04-22,2897.5883989631
2010-04-23,2918.1065035656
2010-04-26,2947.0373546668
2010-04-27,2838.7848582948
2010-04-28,2788.5404303824
2010-04-29,2828.1172817748
2010-04-30,2816.8559099793
2010-05-03,2816.5036558795
2010-05-04,2708.121645287
2010-05-05,2679.3003961959
2010-05-06,2611.4134916189
2010-05-07,2500.1797796162
2010-05-10,2758.8913696624
2010-05-11,2730.4814696444
2010-05-12,2764.3140391831
2010-05-13,2764.048469514
2010-05-14,2633.9168261576
2010-05-17,2635.3405403203
2010-05-18,2698.212298824
2010-05-19,2619.4787568542
2010-05-20,2569.5765703336
2010-05-21,2574.1812592778
2010-05-24,2558.2657439165
2010-05-25,2488.5046290685
2010-05-26,2530.3444977154
2010-05-27,2619.3561610291
2010-05-28,2614.0645053768
2010-05-31,2610.2578674109
2010-06-01,2606.5781056055
2010-06-02,2601.9818087714
2010-06-03,2634.1606492178
2010-06-04,2553.5862095547
2010-06-07,2529.9739929373
2010-06-08,2510.8432690115
2010-06-09,2556.6835260341
2010-06-10,2608.7402910013
2010-06-11,2638.3111515621
2010-06-14,2683.4577071359
2010-06-15,2716.2980583283
2010-06-16,2718.7291691344
2010-06-17,2728.1239099716
2010-06-18,2737.0217347768
2010-06-21,2768.268703228
2010-06-22,2745.9698991438
2010-06-23,2704.8002758419
2010-06-24,2645.3150481757
2010-06-25,2629.2537120491
2010-06-28,2668.6690994669
2010-06-29,2556.335285779
2010-06-30,2573.3165618716
2010-07-01,2518.6521450907
2010-07-02,2522.3639893063
2010-07-05,2507.8329173096
2010-07-06,2578.6910920683
2010-07-07,2634.3907067078
2010-07-08,2666.4219600302
2010-07-09,2681.202500942
2010-07-12,2686.0884425448
2010-07-13,2737.5857013376
2010-07-14,2738.9568720108
2010-07-15,2702.808822258
2010-07-16,2645.6082329886
2010-07-19,2634.6030394223
2010-07-20,2627.2841396059
2010-07-21,2639.5170322317
2010-07-22,2714.2064287338
2010-07-23,2719.1265812033
2010-07-26,2743.1240348939
2010-07-27,2769.3065335323
2010-07-28,2766.1076087121
2010-07-29,2752.9303908062
2010-07-30,2742.1408894758
2010-08-02,2822.1698220267
2010-08-03,2818.9666683856
2010-08-04,2825.0803073028
2010-08-05,2819.3403120582
2010-08-06,2779.3417445026
2010-08-09,2827.2656828129
2010-08-10,2800.0235374561
2010-08-11,2724.1585748801
2010-08-12,2720.8473537677
2010-08-13,2708.7336449126
2010-08-16,2698.2943719332
2010-08-17,2737.6920596977
2010-08-18,2728.6574900916
2010-08-19,2675.0154305269
2010-08-20,2643.983329818
2010-08-23,2660.83831753
2010-08-24,2614.5404903058
2010-08-25,2587.4034297026
2010-08-26,2606.8878270773
2010-08-27,2630.3533838635
2010-08-30,2616.5681265301
2010-08-31,2622.9541866593
2010-09-01,2715.2650971959
2010-09-02,2715.1903357274
2010-09-03,2746.226571274
2010-09-06,2753.6003690263
2010-09-07,2727.1600374643
2010-09-08,2752.8934685861
2010-09-09,2782.4307685792
2010-09-10,2780.3984492211
2010-09-13,2805.0572274264
2010-09-14,2806.4669336963
2010-09-15,2794.3634694507
2010-09-16,2784.6064137509
2010-09-17,2757.3661800305
2010-09-20,2802.6744293501
2010-09-21,2794.5544255331
2010-09-22,2752.7677377938
2010-09-23,2738.6052816481
2010-09-24,2792.7477721323
2010-09-27,2776.3299506109
2010-09-28,2774.619908
2010-09-29,2752.7079510798
2010-09-30,2747.904067416
2010-10-01,2732.9076391819
2010-10-04,2701.021382
2010-10-05,2758.5619534363
2010-10-06,2779.9958448162
2010-10-07,2786.8783449491
2010-10-08,2785.4284997269
2010-10-11,2789.7173602388
2010-10-12,2775.750803201
2010-10-13,2840.5475026656
2010-10-14,2836.1120604962
2010-10-15,2841.6502763655
2010-10-18,2850.7159647732
2010-10-19,2837.3307742503
2010-10-20,2851.5196229171
2010-10-21,2882.2878875805
2010-10-22,2873.7373353761
2010-10-25,2871.4822467222
2010-10-26,2856.3099253721
2010-10-27,2829.422774175
2010-10-28,2845.5279743501
2010-10-29,2844.9887612979
2010-11-01,2836.7349921442
2010-11-02,2861.0127986637
2010-11-03,2830.4313114108
2010-11-04,2884.2117128198
2010-11-05,2875.9399728036
2010-11-08,2867.9635716719
2010-11-09,2890.6428449667
2010-11-10,2845.9348062103
2010-11-11,2831.2197868656
2010-11-12,2822.4297543347
2010-11-15,2848.4491812015
2010-11-16,2781.7684118314
2010-11-17,2802.7002348294
2010-11-18,2855.2287949273
2010-11-19,2845.7506766022
2010-11-22,2811.4289284789
2010-11-23,2739.3695782072
2010-11-24,2758.0240023266
2010-11-25,2765.0475952322
2010-11-26,2736.9619485672
2010-11-29,2669.9591820597
2010-11-30,2650.9898359052
2010-12-01,2721.8737184715
2010-12-02,2781.3942180629
2010-12-03,2782.3897641885
2010-12-06,2769.9589533325
2010-12-07,2802.7357042701
2010-12-08,2818.9490364482
2010-12-09,2840.7132129071
2010-12-10,2839.5266700436
2010-12-13,2855.3660892489
2010-12-14,2861.6747894185
2010-12-15,2841.9899664532
2010-12-16,2845.7765558354
2010-12-17,2821.7653222505
2010-12-20,2839.2228461872
2010-12-21,2876.9878503353
2010-12-22,2869.6256778798
2010-12-23,2864.5227281561
2010-12-27,2826.5141343639
2010-12-28,2824.3040958963
2010-12-29,2841.2313999707
2010-12-30,2807.0420736035
2011-01-03,2839.425336079
2011-01-04,2844.1650204054
2011-01-05,2833.7424726476
2011-01-06,2836.233115156
2011-01-07,2808.2460939636
2011-01-10,2760.8831877993
2011-01-11,2796.6025420176
2011-01-12,2879.1144172677
2011-01-13,2915.6174743101
2011-01-14,2920.4035568131
2011-01-17,2910.6328827312
2011-01-18,2945.6170704752
2011-01-19,2923.7646298372
2011-01-20,2927.416408127
2011-01-21,2970.5567313755
2011-01-24,2979.0627136755
2011-01-25,2957.7778172105
2011-01-26,2967.7805101987
2011-01-27,2989.7511944308
2011-01-28,2954.1335275078
2011-01-31,2953.62528517
2011-02-01,3006.8115252608
2011-02-02,3012.6975351124
2011-02-03,2995.4869636747
2011-02-04,3003.1930128333
2011-02-07,3031.1753308531
2011-02-08,3042.5004853553
2011-02-09,3031.6217684527
2011-02-10,3025.6750438927
2011-02-11,3024.3650518292
2011-02-14,3018.3819654522
2011-02-15,3030.4618280268
2011-02-16,3061.9222810436
2011-02-17,3064.5383144127
2011-02-18,3068.0019206321
2011-02-21,3012.3447960181
2011-02-22,2983.3300755259
2011-02-23,2954.9219227203
2011-02-24,2949.1339488923
2011-02-25,2985.0173621411
2011-02-28,3013.088095432
2011-03-01,2983.2677068304
2011-03-02,2958.8028143948
2011-03-03,2969.2447000127
2011-03-04,2949.1768876108
2011-03-07,2931.4200884028
2011-03-08,2945.4197554966
2011-03-09,2935.113092621
2011-03-10,2909.7344135781
2011-03-11,2883.841083113
2011-03-14,2852.1070543044
2011-03-15,2784.2002015752
2011-03-16,2721.2421519666
2011-03-17,2786.1635501739
2011-03-18,2792.6134735262
2011-03-21,2860.8140239551
2011-03-22,2854.7851466336
2011-03-23,2866.226629623
2011-03-24,2909.7827940672
2011-03-25,2911.3265272706
2011-03-28,2914.7601368772
2011-03-29,2910.9303978472
2011-03-30,2936.4407924323
2011-03-31,2910.9124762988
2011-04-01,2962.9232061083
2011-04-04,2955.8355327599
2011-04-05,2950.9553749141
2011-04-06,2971.4775639736
2011-04-07,2963.6930985498
2011-04-08,2984.6567390188
2011-04-11,2974.5827467811
2011-04-12,2932.3284486283
2011-04-13,2949.9757045278
2011-04-14,2917.7171539133
2011-04-15,2919.0485113695
2011-04-18,2847.9633625656
2011-04-19,2857.6121357701
2011-04-20,2921.4298310963
2011-04-21,2936.303098123
2011-04-26,2955.3608934855
2011-04-27,2977.594037642
2011-04-28,3005.3272229739
2011-04-29,3011.2493532305
2011-05-02,3008.894868899
2011-05-03,3000.3945568656
2011-05-04,2952.0197000615
2011-05-05,2926.5365033598
2011-05-06,2952.8968511891
2011-05-09,2902.4043508568
2011-05-10,2939.0211224401
2011-05-11,2942.4255409498
2011-05-12,2917.0536627457
2011-05-13,2894.6002463426
2011-05-16,2881.3085973715
2011-05-17,2849.6039491041
2011-05-18,2867.2996286698
2011-05-19,2890.6008743677
2011-05-20,2853.9828036954
2011-05-23,2794.256439326
2011-05-24,2801.2712613508
2011-05-25,2816.8422395508
2011-05-26,2799.8248653779
2011-05-27,2819.4043787273
2011-05-30,2814.3385498197
2011-05-31,2861.9219181647
2011-06-01,2827.6553608754
2011-06-02,2782.5749066113
2011-06-03,2789.1118057858
2011-06-06,2765.3328261181
2011-06-07,2774.5025135031
2011-06-08,2752.0576337567
2011-06-09,2778.1170806778
2011-06-10,2732.5399603377
2011-06-13,2733.952670576
2011-06-14,2779.941656753
2011-06-15,2731.5021520971
2011-06-16,2730.6163290072
2011-06-17,2770.1220395625
2011-06-20,2748.0084392481
2011-06-21,2801.9886854781
2011-06-22,2795.0734164187
2011-06-23,2730.8585188057
2011-06-24,2715.8769012512
2011-06-27,2723.9289035907
2011-06-28,2750.490102913
2011-06-29,2802.5510349422
2011-06-30,2848.5286189531
2011-07-01,2875.6662439423
2011-07-04,2870.1915251807
2011-07-05,2850.5104422477
2011-07-06,2832.6281829103
2011-07-07,2844.5119874497
2011-07-08,2790.0922278147
2011-07-11,2709.1449750789
2011-07-12,2693.5323345108
2011-07-13,2715.046232453
2011-07-14,2695.294573746
2011-07-15,2675.3764193949
2011-07-18,2622.3627032131
2011-07-19,2657.4517877661
2011-07-20,2705.7450091006
2011-07-21,2763.3363548861
2011-07-22,2772.6003408679
2011-07-25,2742.6997408465
2011-07-26,2739.6536214786
2011-07-27,2693.7124678472
2011-07-28,2692.7579229661
2011-07-29,2670.365569936
2011-08-01,2593.3418236492
2011-08-02,2544.8941831572
2011-08-03,2497.8303829097
2011-08-04,2412.2869663607
2011-08-05,2375.1500942172
2011-08-08,2286.9115043393
2011-08-09,2294.2440136947
2011-08-10,2153.7704938161
2011-08-11,2215.4473836036
2011-08-12,2307.3265716662
2011-08-15,2324.4818969808
2011-08-16,2323.6678626189
2011-08-17,2331.1240680471
2011-08-18,2206.6056391552
2011-08-19,2159.0711792309
2011-08-22,2183.3897508678
2011-08-23,2199.9825714251
2011-08-24,2238.6975631683
2011-08-25,2216.6998772357
2011-08-26,2190.4387745277
2011-08-29,2239.30007884
2011-08-30,2239.1399962777
2011-08-31,2302.0789483356
2011-09-01,2305.7496102794
2011-09-02,2220.7212986231
2011-09-05,2107.2658691866
2011-09-06,2080.1032676331
2011-09-07,2151.1604882161
2011-09-08,2163.396354459
2011-09-09,2073.665000115
2011-09-12,1995.0109091404
2011-09-13,2036.6416199771
2011-09-14,2083.379879922
2011-09-15,2155.6177608292
2011-09-16,2159.28369901
2011-09-19,2096.1003223769
2011-09-20,2140.4066722667
2011-09-21,2098.4851794212
2011-09-22,1995.7519517604
2011-09-23,2026.0344497091
2011-09-26,2083.3514208656
2011-09-27,2194.0260542674
2011-09-28,2176.6377288768
2011-09-29,2212.4399426319
2011-09-30,2179.6641115883
2011-10-03,2138.2387530622
2011-10-04,2091.0885390165
2011-10-05,2179.4203870129
2011-10-06,2248.7765011377
2011-10-07,2269.1885877504
2011-10-10,2320.7971530467
2011-10-11,2315.9655285219
2011-10-12,2372.1479755138
2011-10-13,2332.5172714999
2011-10-14,2355.4820121477
2011-10-17,2315.8922889803
2011-10-18,2306.8149665533
2011-10-19,2330.0844163726
2011-10-20,2271.7727716794
2011-10-21,2337.5111881354
2011-10-24,2369.0657658662
2011-10-25,2343.9571162215
2011-10-26,2335.0555827441
2011-10-27,2476.9233114505
2011-10-28,2462.3644738245
2011-10-31,2385.217242913
2011-11-01,2259.7347207413
2011-11-02,2291.8865741387
2011-11-03,2347.9406882795
2011-11-04,2291.4736159264
2011-11-07,2275.9205873401
2011-11-08,2303.2007584886
2011-11-09,2249.3924749281
2011-11-10,2254.9221864522
2011-11-11,2324.8103918514
2011-11-14,2288.3220564509
2011-11-15,2254.0006395711
2011-11-16,2267.9573303539
2011-11-17,2242.7819495974
2011-11-18,2236.68355265
2011-11-21,2160.2751027128
2011-11-22,2136.8108280957
2011-11-23,2096.7863347988
2011-11-24,2090.2486717766
2011-11-25,2111.2569275441
2011-11-28,2221.7617679202
2011-11-29,2234.1658961013
2011-11-30,2330.4302537844
2011-12-01,2313.8396128901
2011-12-02,2342.5000924422
2011-12-05,2369.3947506534
2011-12-06,2356.7073462848
2011-12-07,2344.916227807
2011-12-08,2288.0500296278
2011-12-09,2342.5859767494
2011-12-12,2269.4570026469
2011-12-13,2260.977791201
2011-12-14,2205.9144617477
2011-12-15,2224.8884273104
2011-12-16,2202.7209766595
2011-12-19,2202.9549489775
2011-12-20,2262.3896412751
2011-12-21,2244.3453465992
2011-12-22,2273.0218582844
2011-12-23,2290.3658238583
2011-12-27,2290.3101203975
2011-12-28,2255.0267538834
2011-12-29,2292.2848557788
2011-12-30,2316.5477947824
2012-01-02,2370.1988580698
2012-01-03,2389.9082100646
2012-01-04,2349.8906367061
2012-01-05,2315.7496389577
2012-01-06,2298.6481220414
2012-01-09,2286.4456896044
2012-01-10,2347.4719513582
2012-01-11,2339.5107478436
2012-01-12,2345.8500824363
2012-01-13,2338.0100388227
2012-01-16,2361.5621917904
2012-01-17,2396.6275409577
2012-01-18,2390.6376095133
2012-01-19,2435.04271945
2012-01-20,2426.9627846146
2012-01-23,2441.4395768514
2012-01-24,2432.0709782005
2012-01-25,2421.1245838544
2012-01-26,2460.396458835
2012-01-27,2436.6178306578
2012-01-30,2404.6223728168
2012-01-31,2416.658709316
2012-02-01,2470.7884002968
2012-02-02,2478.1546935841
2012-02-03,2515.1450521237
2012-02-06,2507.8945835354
2012-02-07,2514.1224869472
2012-02-08,2512.9178633211
2012-02-09,2522.338436989
2012-02-10,2480.7552988423
2012-02-13,2491.5444396835
2012-02-14,2488.2867016315
2012-02-15,2493.9616643683
2012-02-16,2489.3450822176
2012-02-17,2520.3121053532
2012-02-20,2550.2796590824
2012-02-21,2541.6003363432
2012-02-22,2518.9988024352
2012-02-23,2508.0824490034
2012-02-24,2523.6873349214
2012-02-27,2513.0633916857
2012-02-28,2519.7179147382
2012-02-29,2512.1144365306
2012-03-01,2548.6554209962
2012-03-02,2546.1579825811
2012-03-05,2529.8635109471
2012-03-06,2443.518135115
2012-03-07,2460.7679673874
2012-03-08,2514.2233085431
2012-03-09,2515.9525068141
2012-03-12,2514.9683066587
2012-03-13,2556.8173457135
2012-03-14,2574.7904375965
2012-03-15,2593.9720300847
2012-03-16,2608.3005515452
2012-03-19,2608.4199011832
2012-03-20,2576.6123289892
2012-03-21,2567.5827673892
2012-03-22,2530.2172951055
2012-03-23,2525.4331114099
2012-03-26,2539.872177316
2012-03-27,2525.2050698954
2012-03-28,2496.6849839268
2012-03-29,2452.7359346157
2012-03-30,2477.2842825495
2012-04-02,2501.1811255869
2012-04-03,2458.9796842743
2012-04-04,2398.4631576013
2012-04-05,2392.5374662729
2012-04-10,2321.5304783002
2012-04-11,2341.3623399807
2012-04-12,2352.2385937036
2012-04-13,2291.5123126324
2012-04-16,2301.1947725757
2012-04-17,2367.0454459055
2012-04-18,2327.8423590021
2012-04-19,2284.6686576221
2012-04-20,2311.2714997944
2012-04-23,2244.8342847858
2012-04-24,2284.0781208741
2012-04-25,2322.9079289188
2012-04-26,2322.6926029302
2012-04-27,2344.022859548
2012-04-30,2306.4344844327
2012-05-01,2306.6900328654
2012-05-02,2290.3141652592
2012-05-03,2287.100551767
2012-05-04,2248.3447378262
2012-05-07,2283.0907344437
2012-05-08,2236.1147105501
2012-05-09,2225.6339502932
2012-05-10,2247.3812848224
2012-05-11,2254.5356329865
2012-05-14,2201.9527315994
2012-05-15,2178.6666976378
2012-05-16,2175.3370852619
2012-05-17,2146.9097253971
2012-05-18,2144.6933486481
2012-05-21,2150.1648733858
2012-05-22,2192.8484227148
2012-05-23,2134.0484372759
2012-05-24,2156.5207160578
2012-05-25,2161.8654545032
2012-05-28,2147.9230556331
2012-05-29,2160.309841078
2012-05-30,2116.183449899
2012-05-31,2118.9411662988
2012-06-01,2068.6636226533
2012-06-04,2078.9627166442
2012-06-05,2087.3072689118
2012-06-06,2137.7269220703
2012-06-07,2143.0839570071
2012-06-08,2143.8959310783
2012-06-11,2137.7014325028
2012-06-12,2143.3832428496
2012-06-13,2143.504022863
2012-06-14,2148.2051019567
2012-06-15,2181.2280270917
2012-06-18,2155.6371994211
2012-06-19,2198.0100837518
2012-06-20,2207.4923466455
2012-06-21,2199.4182689955
2012-06-22,2186.8105771411
2012-06-25,2130.7069582556
2012-06-26,2127.9544024929
2012-06-27,2165.6110470696
2012-06-28,2157.6229401747
2012-06-29,2264.7205038796
2012-07-02,2292.0790305315
2012-07-03,2320.4288176598
2012-07-04,2312.4119412101
2012-07-05,2284.921471057
2012-07-06,2235.5144997169
2012-07-09,2227.9063860361
2012-07-10,2241.8502443143
2012-07-11,2246.2290528248
2012-07-12,2228.0147862063
2012-07-13,2259.0910948604
2012-07-16,2251.9555610494
2012-07-17,2250.7464673998
2012-07-18,2284.6951278631
2012-07-19,2302.4519192419
2012-07-20,2237.331114574
2012-07-23,2179.3118466599
2012-07-24,2151.544324947
2012-07-25,2159.0858963308
2012-07-26,2251.0534852513
2012-07-27,2301.2264470674
2012-07-30,2340.3098354671
2012-07-31,2325.7159059726
2012-08-01,2333.3837308109
2012-08-02,2263.3572469665
2012-08-03,2372.581481909
2012-08-06,2399.3154124745
2012-08-07,2440.2440531518
2012-08-08,2432.2823449952
2012-08-09,2437.0381046652
2012-08-10,2423.2150507867
2012-08-13,2415.9592111531
2012-08-14,2432.2905517521
2012-08-15,2430.3905637423
2012-08-16,2456.5269571318
2012-08-17,2471.5262462255
2012-08-20,2466.3186574227
2012-08-21,2490.2746564698
2012-08-22,2452.7298153581
2012-08-23,2429.1709999151
2012-08-24,2434.2305717439
2012-08-27,2461.8222023912
2012-08-28,2442.118425506
2012-08-29,2434.2280858147
2012-08-30,2403.8040039446
2012-08-31,2440.7129957105
2012-09-03,2463.1730791846
2012-09-04,2436.5396634675
2012-09-05,2441.8053852079
2012-09-06,2524.9453527777
2012-09-07,2538.6011293286
2012-09-10,2528.5307466461
2012-09-11,2557.6514314515
2012-09-12,2564.8001252369
2012-09-13,2543.2196490562
2012-09-14,2594.560652893
2012-09-17,2583.572243326
2012-09-18,2553.4016668888
2012-09-19,2567.6652394726
2012-09-20,2553.0273051614
2012-09-21,2577.0783091613
2012-09-24,2557.8895550179
2012-09-25,2568.481242309
2012-09-26,2498.5211114824
2012-09-27,2506.0564026454
2012-09-28,2454.2600553185
2012-10-01,2498.8137986225
2012-10-02,2493.5873934497
2012-10-03,2492.4832499663
2012-10-04,2485.7480443276
2012-10-05,2531.2104761275
2012-10-08,2496.0918837068
2012-10-09,2472.2310242329
2012-10-10,2456.5381749912
2012-10-11,2487.0803497828
2012-10-12,2469.0903498545
2012-10-15,2485.121700836
2012-10-16,2547.9015257577
2012-10-17,2569.834868763
2012-10-18,2574.1949089239
2012-10-19,2542.2441810411
2012-10-22,2531.1048437163
2012-10-23,2477.9186818661
2012-10-24,2490.581718304
2012-10-25,2483.4292762366
2012-10-26,2496.1046766984
2012-10-29,2478.8350529141
2012-10-30,2515.9934693071
2012-10-31,2503.6435041667
2012-11-01,2533.8661027321
2012-11-02,2547.1476767649
2012-11-05,2517.6742825427
2012-11-06,2535.9398657463
2012-11-07,2479.0983263
2012-11-08,2479.1309119019
