Date,EONIA_ESTR
2004-07-28,1.955
2004-07-29,1.9649999999999999
2004-07-30,1.995
2004-08-02,1.9649999999999999
2004-08-03,1.9649999999999999
2004-08-04,1.9649999999999999
2004-08-05,1.9449999999999998
2004-08-06,1.845
2004-08-09,1.915
2004-08-10,2.075
2004-08-11,1.955
2004-08-12,1.955
2004-08-13,1.955
2004-08-16,1.955
2004-08-17,1.955
2004-08-18,1.955
2004-08-19,1.955
2004-08-20,1.955
2004-08-23,1.955
2004-08-24,1.955
2004-08-25,1.955
2004-08-26,1.955
2004-08-27,1.955
2004-08-30,1.955
2004-08-31,1.975
2004-09-01,1.955
2004-09-02,1.935
2004-09-03,1.9249999999999998
2004-09-06,2.075
2004-09-07,2.085
2004-09-08,1.9649999999999999
2004-09-09,1.955
2004-09-10,1.955
2004-09-13,1.955
2004-09-14,1.955
2004-09-15,1.955
2004-09-16,1.955
2004-09-17,1.955
2004-09-20,1.955
2004-09-21,1.955
2004-09-22,1.955
2004-09-23,1.955
2004-09-24,1.955
2004-09-27,1.955
2004-09-28,1.955
2004-09-29,1.955
2004-09-30,2.005
2004-10-01,1.9649999999999999
2004-10-04,1.9649999999999999
2004-10-05,2.015
2004-10-06,2.045
2004-10-07,2.035
2004-10-08,2.245
2004-10-11,2.685
2004-10-12,1.9649999999999999
2004-10-13,1.9649999999999999
2004-10-14,1.9649999999999999
2004-10-15,1.975
2004-10-18,1.975
2004-10-19,1.975
2004-10-20,1.9649999999999999
2004-10-21,1.9649999999999999
2004-10-22,1.9649999999999999
2004-10-25,1.9649999999999999
2004-10-26,1.9649999999999999
2004-10-27,1.975
2004-10-28,1.975
2004-10-29,2.005
2004-11-01,1.975
2004-11-02,1.975
2004-11-03,2.045
2004-11-04,2.1550000000000002
2004-11-05,2.035
2004-11-08,1.935
2004-11-09,1.975
2004-11-10,1.9849999999999999
2004-11-11,1.9849999999999999
2004-11-12,1.995
2004-11-15,1.995
2004-11-16,1.995
2004-11-17,1.995
2004-11-18,1.9849999999999999
2004-11-19,1.9849999999999999
2004-11-22,1.995
2004-11-23,1.995
2004-11-24,1.995
2004-11-25,1.995
2004-11-26,1.995
2004-11-29,1.995
2004-11-30,2.015
2004-12-01,1.9649999999999999
2004-12-02,1.805
2004-12-03,1.735
2004-12-06,1.745
2004-12-07,1.895
2004-12-08,1.9849999999999999
2004-12-09,1.995
2004-12-10,2.005
2004-12-13,2.015
2004-12-14,2.015
2004-12-15,2.005
2004-12-16,1.995
2004-12-17,1.995
2004-12-20,1.995
2004-12-21,2.005
2004-12-22,1.995
2004-12-23,1.995
2004-12-24,1.995
2004-12-27,1.995
2004-12-28,1.995
2004-12-29,1.995
2004-12-30,2.025
2004-12-31,2.125
2005-01-03,2.005
2005-01-04,2.005
2005-01-05,1.995
2005-01-06,1.995
2005-01-07,1.995
2005-01-10,2.005
2005-01-11,2.005
2005-01-12,1.995
2005-01-13,1.895
2005-01-14,1.885
2005-01-17,2.035
2005-01-18,2.055
2005-01-19,1.995
2005-01-20,1.995
2005-01-21,1.995
2005-01-24,1.995
2005-01-25,1.995
2005-01-26,1.995
2005-01-27,1.995
2005-01-28,1.995
2005-01-31,2.005
2005-02-01,1.9849999999999999
2005-02-02,1.9249999999999998
2005-02-03,1.9649999999999999
2005-02-04,1.955
2005-02-07,1.9449999999999998
2005-02-08,1.9849999999999999
2005-02-09,1.9849999999999999
2005-02-10,1.9849999999999999
2005-02-11,1.9849999999999999
2005-02-14,1.9849999999999999
2005-02-15,1.9849999999999999
2005-02-16,1.975
2005-02-17,1.975
2005-02-18,1.975
2005-02-21,1.975
2005-02-22,1.975
2005-02-23,1.975
2005-02-24,1.975
2005-02-25,1.975
2005-02-28,1.9849999999999999
2005-03-01,1.975
2005-03-02,1.975
2005-03-03,1.9649999999999999
2005-03-04,1.935
2005-03-07,1.895
2005-03-08,1.9249999999999998
2005-03-09,1.975
2005-03-10,1.975
2005-03-11,1.975
2005-03-14,1.975
2005-03-15,1.975
2005-03-16,1.975
2005-03-17,1.975
2005-03-18,1.975
2005-03-21,1.975
2005-03-22,1.9849999999999999
2005-03-23,1.9849999999999999
2005-03-24,1.9849999999999999
2005-03-29,1.9849999999999999
2005-03-30,1.9849999999999999
2005-03-31,2.035
2005-04-01,1.9849999999999999
2005-04-04,1.9849999999999999
2005-04-05,1.9849999999999999
2005-04-06,1.9849999999999999
2005-04-07,1.9849999999999999
2005-04-08,1.975
2005-04-11,2.005
2005-04-12,2.095
2005-04-13,1.9849999999999999
2005-04-14,1.9849999999999999
2005-04-15,1.9849999999999999
2005-04-18,1.9849999999999999
2005-04-19,1.9849999999999999
2005-04-20,1.975
2005-04-21,1.975
2005-04-22,1.975
2005-04-25,1.9849999999999999
2005-04-26,1.9849999999999999
2005-04-27,1.9849999999999999
2005-04-28,1.995
2005-04-29,2.005
2005-05-02,1.9849999999999999
2005-05-03,1.9849999999999999
2005-05-04,1.995
2005-05-05,2.005
2005-05-06,1.975
2005-05-09,1.9649999999999999
2005-05-10,1.905
2005-05-11,1.9849999999999999
2005-05-12,1.9849999999999999
2005-05-13,1.9849999999999999
2005-05-16,1.9849999999999999
2005-05-17,1.9849999999999999
2005-05-18,1.9849999999999999
2005-05-19,1.9849999999999999
2005-05-20,1.9849999999999999
2005-05-23,1.9849999999999999
2005-05-24,1.995
2005-05-25,1.995
2005-05-26,1.995
2005-05-27,1.995
2005-05-30,1.995
2005-05-31,2.015
2005-06-01,1.995
2005-06-02,1.9849999999999999
2005-06-03,1.955
2005-06-06,1.895
2005-06-07,1.695
2005-06-08,1.995
2005-06-09,1.995
2005-06-10,1.995
2005-06-13,1.995
2005-06-14,1.995
2005-06-15,1.9849999999999999
2005-06-16,1.9849999999999999
2005-06-17,1.9849999999999999
2005-06-20,1.9849999999999999
2005-06-21,1.9849999999999999
2005-06-22,1.9849999999999999
2005-06-23,1.9849999999999999
2005-06-24,1.995
2005-06-27,2.005
2005-06-28,2.005
2005-06-29,2.015
2005-06-30,2.085
2005-07-01,1.995
2005-07-04,1.995
2005-07-05,1.995
2005-07-06,1.995
2005-07-07,2.025
2005-07-08,1.9449999999999998
2005-07-11,1.885
2005-07-12,1.975
2005-07-13,1.995
2005-07-14,1.995
2005-07-15,1.995
2005-07-18,1.995
2005-07-19,1.995
2005-07-20,1.9849999999999999
2005-07-21,1.9849999999999999
2005-07-22,1.9849999999999999
2005-07-25,1.995
2005-07-26,1.995
2005-07-27,1.995
2005-07-28,1.995
2005-07-29,2.025
2005-08-01,1.995
2005-08-02,1.995
2005-08-03,1.995
2005-08-04,2.005
2005-08-05,2.005
2005-08-08,1.9849999999999999
2005-08-09,1.545
2005-08-10,1.995
2005-08-11,1.995
2005-08-12,1.995
2005-08-15,1.995
2005-08-16,1.995
2005-08-17,1.995
2005-08-18,1.995
2005-08-19,1.995
2005-08-22,1.995
2005-08-23,1.995
2005-08-24,1.995
2005-08-25,1.995
2005-08-26,1.995
2005-08-29,1.995
2005-08-30,1.9849999999999999
2005-08-31,2.005
2005-09-01,1.995
2005-09-02,2.005
2005-09-05,2.085
2005-09-06,2.095
2005-09-07,1.995
2005-09-08,1.995
2005-09-09,1.995
2005-09-12,1.995
2005-09-13,1.995
2005-09-14,1.995
2005-09-15,1.995
2005-09-16,1.995
2005-09-19,1.995
2005-09-20,1.995
2005-09-21,1.995
2005-09-22,1.995
2005-09-23,1.995
2005-09-26,1.995
2005-09-27,2.005
2005-09-28,2.005
2005-09-29,2.015
2005-09-30,2.065
2005-10-03,2.005
2005-10-04,2.005
2005-10-05,2.015
2005-10-06,2.015
2005-10-07,1.935
2005-10-10,1.875
2005-10-11,1.845
2005-10-12,1.995
2005-10-13,1.995
2005-10-14,1.995
2005-10-17,1.995
2005-10-18,1.995
2005-10-19,1.995
2005-10-20,1.995
2005-10-21,1.995
2005-10-24,1.995
2005-10-25,1.995
2005-10-26,1.995
2005-10-27,1.995
2005-10-28,1.9849999999999999
2005-10-31,2.005
2005-11-01,1.9849999999999999
2005-11-02,1.9849999999999999
2005-11-03,1.9849999999999999
2005-11-04,2.005
2005-11-07,2.005
2005-11-08,1.7850000000000001
2005-11-09,1.995
2005-11-10,1.995
2005-11-11,1.995
2005-11-14,1.995
2005-11-15,1.995
2005-11-16,1.995
2005-11-17,1.995
2005-11-18,1.995
2005-11-21,2.025
2005-11-22,2.075
2005-11-23,2.105
2005-11-24,2.075
2005-11-25,2.025
2005-11-28,2.025
2005-11-29,2.005
2005-11-30,1.975
2005-12-01,1.955
2005-12-02,1.715
2005-12-05,1.7650000000000001
2005-12-06,2.235
2005-12-07,2.235
2005-12-08,2.235
2005-12-09,2.235
2005-12-12,2.235
2005-12-13,2.235
2005-12-14,2.235
2005-12-15,2.235
2005-12-16,2.245
2005-12-19,2.245
2005-12-20,2.245
2005-12-21,2.255
2005-12-22,2.315
2005-12-23,2.265
2005-12-27,2.265
2005-12-28,2.265
2005-12-29,2.255
2005-12-30,2.335
2006-01-02,2.265
2006-01-03,2.255
2006-01-04,2.255
2006-01-05,2.255
2006-01-06,2.255
2006-01-09,2.255
2006-01-10,2.255
2006-01-11,2.255
2006-01-12,2.235
2006-01-13,2.125
2006-01-16,2.225
2006-01-17,2.215
2006-01-18,2.245
2006-01-19,2.245
2006-01-20,2.245
2006-01-23,2.245
2006-01-24,2.245
2006-01-25,2.245
2006-01-26,2.245
2006-01-27,2.245
2006-01-30,2.245
2006-01-31,2.255
2006-02-01,2.245
2006-02-02,2.255
2006-02-03,2.315
2006-02-06,2.295
2006-02-07,2.255
2006-02-08,2.255
2006-02-09,2.255
2006-02-10,2.255
2006-02-13,2.255
2006-02-14,2.255
2006-02-15,2.255
2006-02-16,2.255
2006-02-17,2.255
2006-02-20,2.255
2006-02-21,2.255
2006-02-22,2.255
2006-02-23,2.265
2006-02-24,2.265
2006-02-27,2.275
2006-02-28,2.315
2006-03-01,2.285
2006-03-02,2.295
2006-03-03,2.265
2006-03-06,2.205
2006-03-07,1.995
2006-03-08,2.495
2006-03-09,2.495
2006-03-10,2.495
2006-03-13,2.495
2006-03-14,2.495
2006-03-15,2.495
2006-03-16,2.495
2006-03-17,2.495
2006-03-20,2.495
2006-03-21,2.495
2006-03-22,2.495
2006-03-23,2.495
2006-03-24,2.495
2006-03-27,2.495
2006-03-28,2.495
2006-03-29,2.495
2006-03-30,2.505
2006-03-31,2.535
2006-04-03,2.505
2006-04-04,2.505
2006-04-05,2.525
2006-04-06,2.585
2006-04-07,2.605
2006-04-10,2.625
2006-04-11,2.545
2006-04-12,2.515
2006-04-13,2.525
2006-04-18,2.525
2006-04-19,2.525
2006-04-20,2.535
2006-04-21,2.535
2006-04-24,2.535
2006-04-25,2.545
2006-04-26,2.545
2006-04-27,2.535
2006-04-28,2.565
2006-05-02,2.535
2006-05-03,2.505
2006-05-04,2.4050000000000002
2006-05-05,2.305
2006-05-08,2.345
2006-05-09,2.435
2006-05-10,2.515
2006-05-11,2.525
2006-05-12,2.525
2006-05-15,2.525
2006-05-16,2.515
2006-05-17,2.515
2006-05-18,2.515
2006-05-19,2.515
2006-05-22,2.515
2006-05-23,2.515
2006-05-24,2.515
2006-05-25,2.515
2006-05-26,2.515
2006-05-29,2.515
2006-05-30,2.515
2006-05-31,2.535
2006-06-01,2.515
2006-06-02,2.505
2006-06-05,2.485
2006-06-06,2.465
2006-06-07,2.3850000000000002
2006-06-08,2.3850000000000002
2006-06-09,2.395
2006-06-12,2.415
2006-06-13,2.435
2006-06-14,2.415
2006-06-15,2.755
2006-06-16,2.755
2006-06-19,2.755
2006-06-20,2.755
2006-06-21,2.755
2006-06-22,2.745
2006-06-23,2.745
2006-06-26,2.745
2006-06-27,2.755
2006-06-28,2.755
2006-06-29,2.755
2006-06-30,2.805
2006-07-03,2.745
2006-07-04,2.735
2006-07-05,2.725
2006-07-06,2.715
2006-07-07,2.695
2006-07-10,2.695
2006-07-11,2.675
2006-07-12,2.745
2006-07-13,2.745
2006-07-14,2.745
2006-07-17,2.745
2006-07-18,2.745
2006-07-19,2.745
2006-07-20,2.745
2006-07-21,2.745
2006-07-24,2.745
2006-07-25,2.745
2006-07-26,2.735
2006-07-27,2.725
2006-07-28,2.695
2006-07-31,2.715
2006-08-01,2.695
2006-08-02,2.685
2006-08-03,2.665
2006-08-04,2.615
2006-08-07,2.595
2006-08-08,2.645
2006-08-09,2.985
2006-08-10,2.985
2006-08-11,2.985
2006-08-14,2.985
2006-08-15,2.985
2006-08-16,2.985
2006-08-17,2.985
2006-08-18,2.985
2006-08-21,2.985
2006-08-22,2.975
2006-08-23,2.965
2006-08-24,2.945
2006-08-25,2.925
2006-08-28,2.925
2006-08-29,2.925
2006-08-30,2.935
2006-08-31,2.955
2006-09-01,2.925
2006-09-04,2.895
2006-09-05,2.955
2006-09-06,2.975
2006-09-07,2.975
2006-09-08,2.975
2006-09-11,2.975
2006-09-12,2.975
2006-09-13,2.965
2006-09-14,2.965
2006-09-15,2.965
2006-09-18,2.965
2006-09-19,2.955
2006-09-20,2.955
2006-09-21,2.935
2006-09-22,2.925
2006-09-25,2.925
2006-09-26,2.935
2006-09-27,2.955
2006-09-28,2.965
2006-09-29,3.015
2006-10-02,2.975
2006-10-03,3.015
2006-10-04,3.105
2006-10-05,3.1550000000000002
2006-10-06,3.165
2006-10-09,3.105
2006-10-10,3.005
2006-10-11,3.225
2006-10-12,3.225
2006-10-13,3.225
2006-10-16,3.235
2006-10-17,3.235
2006-10-18,3.235
2006-10-19,3.245
2006-10-20,3.245
2006-10-23,3.245
2006-10-24,3.255
2006-10-25,3.255
2006-10-26,3.265
2006-10-27,3.265
2006-10-30,3.275
2006-10-31,3.295
2006-11-01,3.245
2006-11-02,3.275
2006-11-03,3.265
2006-11-06,3.245
2006-11-07,3.235
2006-11-08,3.245
2006-11-09,3.245
2006-11-10,3.245
2006-11-13,3.245
2006-11-14,3.245
2006-11-15,3.245
2006-11-16,3.235
2006-11-17,3.235
2006-11-20,3.235
2006-11-21,3.235
2006-11-22,3.235
2006-11-23,3.235
2006-11-24,3.235
2006-11-27,3.235
2006-11-28,3.235
2006-11-29,3.235
2006-11-30,3.255
2006-12-01,3.235
2006-12-04,3.235
2006-12-05,3.235
2006-12-06,3.225
2006-12-07,3.195
2006-12-08,3.205
2006-12-11,3.265
2006-12-12,3.275
2006-12-13,3.485
2006-12-14,3.495
2006-12-15,3.505
2006-12-18,3.515
2006-12-19,3.525
2006-12-20,3.545
2006-12-21,3.585
2006-12-22,3.585
2006-12-27,3.605
2006-12-28,3.585
2006-12-29,3.605
2007-01-02,3.515
2007-01-03,3.515
2007-01-04,3.515
2007-01-05,3.505
2007-01-08,3.495
2007-01-09,3.475
2007-01-10,3.445
2007-01-11,3.435
2007-01-12,3.415
2007-01-15,3.435
2007-01-16,3.415
2007-01-17,3.485
2007-01-18,3.485
2007-01-19,3.485
2007-01-22,3.485
2007-01-23,3.485
2007-01-24,3.485
2007-01-25,3.485
2007-01-26,3.485
2007-01-29,3.485
2007-01-30,3.485
2007-01-31,3.505
2007-02-01,3.485
2007-02-02,3.475
2007-02-05,3.475
2007-02-06,3.465
2007-02-07,3.445
2007-02-08,3.445
2007-02-09,3.455
2007-02-12,3.465
2007-02-13,3.625
2007-02-14,3.485
2007-02-15,3.485
2007-02-16,3.485
2007-02-19,3.485
2007-02-20,3.485
2007-02-21,3.485
2007-02-22,3.485
2007-02-23,3.485
2007-02-26,3.485
2007-02-27,3.475
2007-02-28,3.515
2007-03-01,3.485
2007-03-02,3.485
2007-03-05,3.475
2007-03-06,3.475
2007-03-07,3.465
2007-03-08,3.455
2007-03-09,3.435
2007-03-12,3.435
2007-03-13,3.025
2007-03-14,3.735
2007-03-15,3.735
2007-03-16,3.735
2007-03-19,3.735
2007-03-20,3.735
2007-03-21,3.725
2007-03-22,3.725
2007-03-23,3.725
2007-03-26,3.725
2007-03-27,3.725
2007-03-28,3.735
2007-03-29,3.745
2007-03-30,3.815
2007-04-02,3.745
2007-04-03,3.755
2007-04-04,3.755
2007-04-05,3.775
2007-04-10,3.745
2007-04-11,3.745
2007-04-12,3.735
2007-04-13,3.645
2007-04-16,3.605
2007-04-17,3.705
2007-04-18,3.745
2007-04-19,3.745
2007-04-20,3.745
2007-04-23,3.745
2007-04-24,3.745
2007-04-25,3.745
2007-04-26,3.745
2007-04-27,3.745
2007-04-30,3.785
2007-05-02,3.755
2007-05-03,3.755
2007-05-04,3.745
2007-05-07,3.745
2007-05-08,3.725
2007-05-09,3.615
2007-05-10,3.585
2007-05-11,3.595
2007-05-14,3.305
2007-05-15,3.745
2007-05-16,3.745
2007-05-17,3.745
2007-05-18,3.745
2007-05-21,3.745
2007-05-22,3.745
2007-05-23,3.745
2007-05-24,3.745
2007-05-25,3.745
2007-05-28,3.745
2007-05-29,3.745
2007-05-30,3.735
2007-05-31,3.765
2007-06-01,3.715
2007-06-04,3.675
2007-06-05,3.645
2007-06-06,3.595
2007-06-07,3.605
2007-06-08,3.735
2007-06-11,3.725
2007-06-12,3.705
2007-06-13,3.995
2007-06-14,3.995
2007-06-15,3.9850000000000003
2007-06-18,3.9850000000000003
2007-06-19,3.9850000000000003
2007-06-20,3.9749999999999996
2007-06-21,3.9749999999999996
2007-06-22,3.9749999999999996
2007-06-25,3.9850000000000003
2007-06-26,3.9850000000000003
2007-06-27,3.995
2007-06-28,3.995
2007-06-29,4.055
2007-07-02,3.9850000000000003
2007-07-03,3.955
2007-07-04,3.925
2007-07-05,3.965
2007-07-06,3.9749999999999996
2007-07-09,3.9749999999999996
2007-07-10,3.9850000000000003
2007-07-11,3.9850000000000003
2007-07-12,3.9850000000000003
2007-07-13,3.9850000000000003
2007-07-16,3.9850000000000003
2007-07-17,3.9850000000000003
2007-07-18,3.9850000000000003
2007-07-19,3.9850000000000003
2007-07-20,3.9850000000000003
2007-07-23,3.9850000000000003
2007-07-24,3.9850000000000003
2007-07-25,3.9850000000000003
2007-07-26,3.9850000000000003
2007-07-27,3.9749999999999996
2007-07-30,3.965
2007-07-31,3.995
2007-08-01,3.965
2007-08-02,3.955
2007-08-03,3.965
2007-08-06,3.9850000000000003
2007-08-07,4.1450000000000005
2007-08-08,4.005
2007-08-09,4.135
2007-08-10,4.055
2007-08-13,4.015
2007-08-14,3.965
2007-08-15,3.925
2007-08-16,3.915
2007-08-17,3.915
2007-08-20,3.9349999999999996
2007-08-21,3.9349999999999996
2007-08-22,3.9450000000000003
2007-08-23,3.9450000000000003
2007-08-24,3.845
2007-08-27,3.735
2007-08-28,3.6350000000000002
2007-08-29,3.965
2007-08-30,4.045
2007-08-31,4.205
2007-09-03,4.187
2007-09-04,4.373
2007-09-05,4.503
2007-09-06,3.965
2007-09-07,3.731
2007-09-10,3.453
2007-09-11,3.7800000000000002
2007-09-12,4.0280000000000005
2007-09-13,3.871
2007-09-14,3.577
2007-09-17,3.488
2007-09-18,3.533
2007-09-19,4.01
2007-09-20,3.9219999999999997
2007-09-21,3.9560000000000004
2007-09-24,4.024
2007-09-25,4.133
2007-09-26,4.208
2007-09-27,4.052
2007-09-28,4.077
2007-10-01,3.773
2007-10-02,3.744
2007-10-03,3.7600000000000002
2007-10-04,3.726
2007-10-05,3.588
2007-10-08,3.536
2007-10-09,3.86
2007-10-10,3.861
2007-10-11,3.733
2007-10-12,3.745
2007-10-15,3.9050000000000002
2007-10-16,3.923
2007-10-17,3.944
2007-10-18,3.9539999999999997
2007-10-19,3.9450000000000003
2007-10-22,3.9480000000000004
2007-10-23,3.9530000000000003
2007-10-24,3.9480000000000004
2007-10-25,3.9480000000000004
2007-10-26,3.9480000000000004
2007-10-29,3.9539999999999997
2007-10-30,3.9560000000000004
2007-10-31,4.046
2007-11-01,3.982
2007-11-02,3.976
2007-11-05,3.9690000000000003
2007-11-06,3.9560000000000004
2007-11-07,3.9560000000000004
2007-11-08,3.95
2007-11-09,3.859
2007-11-12,3.7520000000000002
2007-11-13,3.67
2007-11-14,3.9539999999999997
2007-11-15,3.9619999999999997
2007-11-16,3.971
2007-11-19,3.9720000000000004
2007-11-20,3.9880000000000004
2007-11-21,3.998
2007-11-22,4.014
2007-11-23,4.023
2007-11-26,3.9930000000000003
2007-11-27,3.9539999999999997
2007-11-28,3.88
2007-11-29,3.8850000000000002
2007-11-30,3.9530000000000003
2007-12-03,3.879
2007-12-04,3.829
2007-12-05,3.708
2007-12-06,3.65
2007-12-07,3.704
2007-12-10,3.7720000000000002
2007-12-11,3.9530000000000003
2007-12-12,3.958
2007-12-13,3.941
2007-12-14,3.767
2007-12-17,3.827
2007-12-18,3.789
2007-12-19,3.785
2007-12-20,3.848
2007-12-21,3.797
2007-12-24,3.7640000000000002
2007-12-27,3.7520000000000002
2007-12-28,3.533
2007-12-31,3.831
2008-01-02,3.697
2008-01-03,3.824
2008-01-04,4.002
2008-01-07,4.022
2008-01-08,4.034
2008-01-09,4.089
2008-01-10,3.968
2008-01-11,3.798
2008-01-14,3.796
2008-01-15,3.9930000000000003
2008-01-16,3.9560000000000004
2008-01-17,3.933
2008-01-18,3.883
2008-01-21,3.899
2008-01-22,3.904
2008-01-23,3.9090000000000003
2008-01-24,3.918
2008-01-25,3.9299999999999997
2008-01-28,3.933
2008-01-29,3.9699999999999998
2008-01-30,4.05
2008-01-31,4.102
2008-02-01,4.029
2008-02-04,3.997
2008-02-05,3.949
2008-02-06,3.939
2008-02-07,3.933
2008-02-08,3.915
2008-02-11,3.914
2008-02-12,4.018
2008-02-13,3.95
2008-02-14,3.9450000000000003
2008-02-15,3.923
2008-02-18,3.928
2008-02-19,3.9290000000000003
2008-02-20,3.931
2008-02-21,3.9299999999999997
2008-02-22,3.923
2008-02-25,3.925
2008-02-26,3.923
2008-02-27,3.9210000000000003
2008-02-28,3.9219999999999997
2008-02-29,3.9560000000000004
2008-03-03,3.9240000000000004
2008-03-04,3.925
2008-03-05,3.928
2008-03-06,3.934
2008-03-07,3.9619999999999997
2008-03-10,4.043
2008-03-11,4.144
2008-03-12,3.955
2008-03-13,3.944
2008-03-14,3.941
2008-03-17,3.9610000000000003
2008-03-18,3.998
2008-03-19,4.103
2008-03-20,4.048
2008-03-25,4.108
2008-03-26,4.102
2008-03-27,4.04
2008-03-28,3.9800000000000004
2008-03-31,4.074
2008-04-01,3.9400000000000004
2008-04-02,3.95
2008-04-03,3.9210000000000003
2008-04-04,3.857
2008-04-07,3.828
2008-04-08,3.81
2008-04-09,3.9379999999999997
2008-04-10,3.9290000000000003
2008-04-11,3.888
2008-04-14,3.903
2008-04-15,3.698
2008-04-16,3.92
2008-04-17,3.904
2008-04-18,3.836
2008-04-21,3.792
2008-04-22,3.807
2008-04-23,3.892
2008-04-24,3.942
2008-04-25,3.971
2008-04-28,3.984
2008-04-29,4.005
2008-04-30,4.125
2008-05-02,3.997
2008-05-05,3.9800000000000004
2008-05-06,3.9770000000000003
2008-05-07,3.963
2008-05-08,3.894
2008-05-09,3.708
2008-05-12,3.645
2008-05-13,3.9189999999999996
2008-05-14,3.9509999999999996
2008-05-15,3.9349999999999996
2008-05-16,3.914
2008-05-19,3.9090000000000003
2008-05-20,3.8970000000000002
2008-05-21,3.902
2008-05-22,3.911
2008-05-23,3.939
2008-05-26,3.958
2008-05-27,3.9770000000000003
2008-05-28,3.9909999999999997
2008-05-29,4.022
2008-05-30,4.029
2008-06-02,3.9589999999999996
2008-06-03,3.952
2008-06-04,3.9160000000000004
2008-06-05,3.895
2008-06-06,3.878
2008-06-09,3.89
2008-06-10,4.094
2008-06-11,3.955
2008-06-12,3.9509999999999996
2008-06-13,3.9370000000000003
2008-06-16,3.942
2008-06-17,3.9370000000000003
2008-06-18,3.9290000000000003
2008-06-19,3.918
2008-06-20,3.903
2008-06-23,3.912
2008-06-24,3.908
2008-06-25,3.872
2008-06-26,3.807
2008-06-27,3.621
2008-06-30,4.18
2008-07-01,3.831
2008-07-02,3.84
2008-07-03,3.853
2008-07-04,3.856
2008-07-07,3.828
2008-07-08,3.707
2008-07-09,4.2
2008-07-10,4.195
2008-07-11,4.188
2008-07-14,4.192
2008-07-15,4.192
2008-07-16,4.2
2008-07-17,4.197
2008-07-18,4.196
2008-07-21,4.201
2008-07-22,4.208
2008-07-23,4.211
2008-07-24,4.212
2008-07-25,4.207
2008-07-28,4.212
2008-07-29,4.201
2008-07-30,4.211
2008-07-31,4.296
2008-08-01,4.204
2008-08-04,4.215
2008-08-05,4.224
2008-08-06,4.228
2008-08-07,4.231
2008-08-08,4.21
2008-08-11,4.21
2008-08-12,4.233
2008-08-13,4.218
2008-08-14,4.224
2008-08-15,4.207
2008-08-18,4.217
2008-08-19,4.2
2008-08-20,4.192
2008-08-21,4.188
2008-08-22,4.189
2008-08-25,4.199
2008-08-26,4.204
2008-08-27,4.213
2008-08-28,4.216
2008-08-29,4.2700000000000005
2008-09-01,4.211
2008-09-02,4.215
2008-09-03,4.223
2008-09-04,4.224
2008-09-05,4.224
2008-09-08,4.215
2008-09-09,3.831
2008-09-10,4.218
2008-09-11,4.221
2008-09-12,4.213
2008-09-15,4.38
2008-09-16,4.131
2008-09-17,4.336
2008-09-18,4.289
2008-09-19,4.293
2008-09-22,4.295
2008-09-23,4.384
2008-09-24,4.172
2008-09-25,4.2
2008-09-26,3.9429999999999996
2008-09-29,3.837
2008-09-30,4.088
2008-10-01,4.108
2008-10-02,4.118
2008-10-03,4.055
2008-10-06,4.303
2008-10-07,4.516
2008-10-08,4.425
2008-10-09,3.886
2008-10-10,3.761
2008-10-13,3.672
2008-10-14,3.611
2008-10-15,3.612
2008-10-16,3.55
2008-10-17,3.5300000000000002
2008-10-20,3.512
2008-10-21,3.487
2008-10-22,3.484
2008-10-23,3.482
2008-10-24,3.481
2008-10-27,3.44
2008-10-28,3.452
2008-10-29,3.45
2008-10-30,3.463
2008-10-31,3.5020000000000002
2008-11-03,3.395
2008-11-04,3.369
2008-11-05,3.357
2008-11-06,3.338
2008-11-07,3.347
2008-11-10,3.368
2008-11-11,3.575
2008-11-12,3.053
2008-11-13,2.993
2008-11-14,2.946
2008-11-17,2.914
2008-11-18,2.872
2008-11-19,2.837
2008-11-20,2.828
2008-11-21,2.819
2008-11-24,2.852
2008-11-25,2.846
2008-11-26,2.849
2008-11-27,2.863
2008-11-28,2.883
2008-12-01,2.849
2008-12-02,2.826
2008-12-03,2.834
2008-12-04,2.811
2008-12-05,2.809
2008-12-08,2.782
2008-12-09,2.856
2008-12-10,2.262
2008-12-11,2.237
2008-12-12,2.221
2008-12-15,2.208
2008-12-16,2.218
2008-12-17,2.164
2008-12-18,2.152
2008-12-19,2.149
2008-12-22,2.15
2008-12-23,2.166
2008-12-24,2.14
2008-12-29,2.149
2008-12-30,2.18
2008-12-31,2.267
2009-01-02,2.136
2009-01-05,2.1270000000000002
2009-01-06,2.092
2009-01-07,2.096
2009-01-08,2.074
2009-01-09,2.065
2009-01-12,2.059
2009-01-13,2.0380000000000003
2009-01-14,2.0300000000000002
2009-01-15,2.032
2009-01-16,2.025
2009-01-19,2.035
2009-01-20,2.062
2009-01-21,1.413
2009-01-22,1.163
2009-01-23,1.119
2009-01-26,1.143
2009-01-27,1.108
2009-01-28,1.124
2009-01-29,1.143
2009-01-30,1.188
2009-02-02,1.1260000000000001
2009-02-03,1.1340000000000001
2009-02-04,1.116
2009-02-05,1.101
2009-02-06,1.106
2009-02-09,1.102
2009-02-10,1.206
2009-02-11,1.1600000000000001
2009-02-12,1.1440000000000001
2009-02-13,1.1500000000000001
2009-02-16,1.1580000000000001
2009-02-17,1.196
2009-02-18,1.196
2009-02-19,1.196
2009-02-20,1.21
2009-02-23,1.217
2009-02-24,1.204
2009-02-25,1.21
2009-02-26,1.221
2009-02-27,1.2890000000000001
2009-03-02,1.195
2009-03-03,1.199
