Date,rel_day,error,model,event_name
2022-04-13,61.0,-0.18361063,MLP1Y,Ukraine War / Energy Shock
2022-04-14,62.0,-0.72363627,MLP1Y,Ukraine War / Energy Shock
2022-04-19,63.0,0.19320494,MLP1Y,Ukraine War / Energy Shock
2022-04-20,64.0,-2.5454273,MLP1Y,Ukraine War / Energy Shock
2022-04-21,65.0,-0.4284312,MLP1Y,Ukraine War / Energy Shock
2022-04-22,66.0,2.7351782,MLP1Y,Ukraine War / Energy Shock
2022-04-25,67.0,2.598296,MLP1Y,Ukraine War / Energy Shock
2022-04-26,68.0,1.0176095,MLP1Y,Ukraine War / Energy Shock
2022-04-27,69.0,0.09923962,MLP1Y,Ukraine War / Energy Shock
2022-04-28,70.0,-2.4437425,MLP1Y,Ukraine War / Energy Shock
2022-04-29,71.0,-1.2401507,MLP1Y,Ukraine War / Energy Shock
2022-05-02,72.0,1.6407969,MLP1Y,Ukraine War / Energy Shock
2022-05-03,73.0,-0.74650943,MLP1Y,Ukraine War / Energy Shock
2022-05-04,74.0,0.89659613,MLP1Y,Ukraine War / Energy Shock
2022-05-05,75.0,0.48619005,MLP1Y,Ukraine War / Energy Shock
2022-05-06,76.0,1.0774055,MLP1Y,Ukraine War / Energy Shock
2022-05-09,77.0,2.6811066,MLP1Y,Ukraine War / Energy Shock
2022-05-10,78.0,-1.6596686,MLP1Y,Ukraine War / Energy Shock
2022-05-11,79.0,-2.6317728,MLP1Y,Ukraine War / Energy Shock
2022-05-12,80.0,1.3620372,MLP1Y,Ukraine War / Energy Shock
2022-05-13,81.0,-2.629739,MLP1Y,Ukraine War / Energy Shock
2022-05-16,82.0,0.07401529,MLP1Y,Ukraine War / Energy Shock
2022-05-17,83.0,-1.4233085,MLP1Y,Ukraine War / Energy Shock
2022-05-18,84.0,0.69378483,MLP1Y,Ukraine War / Energy Shock
2022-05-19,85.0,0.23310518,MLP1Y,Ukraine War / Energy Shock
2022-05-20,86.0,-1.0808839,MLP1Y,Ukraine War / Energy Shock
2022-05-23,87.0,-2.233907,MLP1Y,Ukraine War / Energy Shock
2022-05-24,88.0,1.186652,MLP1Y,Ukraine War / Energy Shock
2022-05-25,89.0,-0.9866545,MLP1Y,Ukraine War / Energy Shock
2022-05-26,90.0,-2.1126757,MLP1Y,Ukraine War / Energy Shock
2022-05-27,91.0,-1.716433,MLP1Y,Ukraine War / Energy Shock
2022-05-30,92.0,-0.9990375,MLP1Y,Ukraine War / Energy Shock
2022-05-31,93.0,0.7680255,MLP1Y,Ukraine War / Energy Shock
2022-06-01,94.0,0.46563748,MLP1Y,Ukraine War / Energy Shock
2022-06-02,95.0,-0.21766788,MLP1Y,Ukraine War / Energy Shock
2022-06-03,96.0,0.23491625,MLP1Y,Ukraine War / Energy Shock
2022-06-06,97.0,-1.903921,MLP1Y,Ukraine War / Energy Shock
2022-06-07,98.0,1.3506243,MLP1Y,Ukraine War / Energy Shock
2022-06-08,99.0,0.46210742,MLP1Y,Ukraine War / Energy Shock
2022-06-09,100.0,2.3172643,MLP1Y,Ukraine War / Energy Shock
2022-06-10,101.0,3.3883002,MLP1Y,Ukraine War / Energy Shock
2022-06-13,102.0,3.1262064,MLP1Y,Ukraine War / Energy Shock
2022-06-14,103.0,1.4691886,MLP1Y,Ukraine War / Energy Shock
2022-06-15,104.0,-2.6638565,MLP1Y,Ukraine War / Energy Shock
2022-06-16,105.0,2.0329049,MLP1Y,Ukraine War / Energy Shock
2022-06-17,106.0,-1.3401544,MLP1Y,Ukraine War / Energy Shock
2022-06-20,107.0,0.005426407,MLP1Y,Ukraine War / Energy Shock
2022-06-21,108.0,-0.78200454,MLP1Y,Ukraine War / Energy Shock
2022-06-22,109.0,-0.29140162,MLP1Y,Ukraine War / Energy Shock
2022-06-23,110.0,0.19331074,MLP1Y,Ukraine War / Energy Shock
2022-06-24,111.0,-2.71622,MLP1Y,Ukraine War / Energy Shock
2022-06-27,112.0,-1.0732436,MLP1Y,Ukraine War / Energy Shock
2022-06-28,113.0,0.07828316,MLP1Y,Ukraine War / Energy Shock
2022-06-29,114.0,0.8308281,MLP1Y,Ukraine War / Energy Shock
2022-06-30,115.0,1.9902058,MLP1Y,Ukraine War / Energy Shock
2022-07-01,116.0,0.041580245,MLP1Y,Ukraine War / Energy Shock
2022-07-04,117.0,-0.47885287,MLP1Y,Ukraine War / Energy Shock
2022-07-05,118.0,1.8724198,MLP1Y,Ukraine War / Energy Shock
2022-07-06,119.0,-2.5567858,MLP1Y,Ukraine War / Energy Shock
2022-07-07,120.0,-2.036794,MLP1Y,Ukraine War / Energy Shock
2022-07-08,121.0,-0.061937273,MLP1Y,Ukraine War / Energy Shock
2022-07-11,122.0,-1.0003805,MLP1Y,Ukraine War / Energy Shock
2022-07-12,123.0,-0.90260845,MLP1Y,Ukraine War / Energy Shock
2022-07-13,124.0,1.3081014,MLP1Y,Ukraine War / Energy Shock
2022-07-14,125.0,2.9106836,MLP1Y,Ukraine War / Energy Shock
2022-07-15,126.0,-2.977874,MLP1Y,Ukraine War / Energy Shock
2022-07-18,127.0,-2.1675653,MLP1Y,Ukraine War / Energy Shock
2022-07-19,128.0,-2.655208,MLP1Y,Ukraine War / Energy Shock
2022-07-20,129.0,-0.28198516,MLP1Y,Ukraine War / Energy Shock
2022-07-21,130.0,-0.380444,MLP1Y,Ukraine War / Energy Shock
2022-07-22,131.0,0.8532002,MLP1Y,Ukraine War / Energy Shock
2022-07-25,132.0,-0.07142188,MLP1Y,Ukraine War / Energy Shock
2022-07-26,133.0,0.86570555,MLP1Y,Ukraine War / Energy Shock
2022-07-27,134.0,-0.31952107,MLP1Y,Ukraine War / Energy Shock
2022-07-28,135.0,0.3288448,MLP1Y,Ukraine War / Energy Shock
2022-07-29,136.0,-3.6966465,MLP1Y,Ukraine War / Energy Shock
2022-08-01,137.0,1.8943353,MLP1Y,Ukraine War / Energy Shock
2022-08-02,138.0,-0.66967744,MLP1Y,Ukraine War / Energy Shock
2022-08-03,139.0,-2.775509,MLP1Y,Ukraine War / Energy Shock
2021-07-06,-140.0,0.9256465,LSTM1Y,Ukraine War / Energy Shock
2021-07-07,-139.0,-0.47236124,LSTM1Y,Ukraine War / Energy Shock
2021-07-08,-138.0,2.190802,LSTM1Y,Ukraine War / Energy Shock
2021-07-09,-137.0,-1.8761123,LSTM1Y,Ukraine War / Energy Shock
2021-07-12,-136.0,-0.41073957,LSTM1Y,Ukraine War / Energy Shock
2021-07-13,-135.0,0.13302436,LSTM1Y,Ukraine War / Energy Shock
2021-07-14,-134.0,0.0827379,LSTM1Y,Ukraine War / Energy Shock
2021-07-15,-133.0,1.1469778,LSTM1Y,Ukraine War / Energy Shock
2021-07-16,-132.0,0.5073421,LSTM1Y,Ukraine War / Energy Shock
2021-07-19,-131.0,2.7326887,LSTM1Y,Ukraine War / Energy Shock
2021-07-20,-130.0,-0.64588475,LSTM1Y,Ukraine War / Energy Shock
2021-07-21,-129.0,-1.8039032,LSTM1Y,Ukraine War / Energy Shock
2021-07-22,-128.0,-0.7381379,LSTM1Y,Ukraine War / Energy Shock
2021-07-23,-127.0,-0.65089446,LSTM1Y,Ukraine War / Energy Shock
2021-07-26,-126.0,0.1464024,LSTM1Y,Ukraine War / Energy Shock
2021-07-27,-125.0,1.2678816,LSTM1Y,Ukraine War / Energy Shock
2021-07-28,-124.0,-0.8011985,LSTM1Y,Ukraine War / Energy Shock
2021-07-29,-123.0,0.042249978,LSTM1Y,Ukraine War / Energy Shock
2021-07-30,-122.0,0.9202987,LSTM1Y,Ukraine War / Energy Shock
2021-08-02,-121.0,-0.36180168,LSTM1Y,Ukraine War / Energy Shock
2021-08-03,-120.0,0.19801253,LSTM1Y,Ukraine War / Energy Shock
2021-08-04,-119.0,-0.42980856,LSTM1Y,Ukraine War / Energy Shock
2021-08-05,-118.0,-0.16404176,LSTM1Y,Ukraine War / Energy Shock
2021-08-06,-117.0,0.105063856,LSTM1Y,Ukraine War / Energy Shock
2021-08-09,-116.0,0.382464,LSTM1Y,Ukraine War / Energy Shock
2021-08-10,-115.0,0.18025905,LSTM1Y,Ukraine War / Energy Shock
2021-08-11,-114.0,0.067557484,LSTM1Y,Ukraine War / Energy Shock
2021-08-12,-113.0,-0.23939438,LSTM1Y,Ukraine War / Energy Shock
2021-08-13,-112.0,0.21771118,LSTM1Y,Ukraine War / Energy Shock
2021-08-16,-111.0,0.8107613,LSTM1Y,Ukraine War / Energy Shock
2021-08-17,-110.0,0.40832174,LSTM1Y,Ukraine War / Energy Shock
2021-08-18,-109.0,0.26938748,LSTM1Y,Ukraine War / Energy Shock
2021-08-19,-108.0,1.5679513,LSTM1Y,Ukraine War / Energy Shock
2021-08-20,-107.0,-0.4430007,LSTM1Y,Ukraine War / Energy Shock
2021-08-23,-106.0,-0.5070093,LSTM1Y,Ukraine War / Energy Shock
2021-08-24,-105.0,0.15261556,LSTM1Y,Ukraine War / Energy Shock
2021-08-25,-104.0,0.17189628,LSTM1Y,Ukraine War / Energy Shock
2021-08-26,-103.0,0.32432202,LSTM1Y,Ukraine War / Energy Shock
2021-08-27,-102.0,-0.5369707,LSTM1Y,Ukraine War / Energy Shock
2021-08-30,-101.0,0.040531605,LSTM1Y,Ukraine War / Energy Shock
2021-08-31,-100.0,0.20279582,LSTM1Y,Ukraine War / Energy Shock
2021-09-01,-99.0,-0.6983764,LSTM1Y,Ukraine War / Energy Shock
2021-09-02,-98.0,-0.024255745,LSTM1Y,Ukraine War / Energy Shock
2021-09-03,-97.0,0.8764397,LSTM1Y,Ukraine War / Energy Shock
2021-09-06,-96.0,-0.9861242,LSTM1Y,Ukraine War / Energy Shock
2021-09-07,-95.0,0.61716074,LSTM1Y,Ukraine War / Energy Shock
2021-09-08,-94.0,1.248372,LSTM1Y,Ukraine War / Energy Shock
2021-09-09,-93.0,-0.07593991,LSTM1Y,Ukraine War / Energy Shock
2021-09-10,-92.0,0.31383455,LSTM1Y,Ukraine War / Energy Shock
2021-09-13,-91.0,-0.5213685,LSTM1Y,Ukraine War / Energy Shock
2021-09-14,-90.0,-0.16981488,LSTM1Y,Ukraine War / Energy Shock
2021-09-15,-89.0,1.1419867,LSTM1Y,Ukraine War / Energy Shock
2021-09-16,-88.0,-0.4898174,LSTM1Y,Ukraine War / Energy Shock
2021-09-17,-87.0,0.95643026,LSTM1Y,Ukraine War / Energy Shock
2021-09-20,-86.0,2.0426202,LSTM1Y,Ukraine War / Energy Shock
2021-09-21,-85.0,-1.406437,LSTM1Y,Ukraine War / Energy Shock
2021-09-22,-84.0,-1.4580592,LSTM1Y,Ukraine War / Energy Shock
2021-09-23,-83.0,-0.9883441,LSTM1Y,Ukraine War / Energy Shock
2021-09-24,-82.0,0.72953254,LSTM1Y,Ukraine War / Energy Shock
2021-09-27,-81.0,-0.24120001,LSTM1Y,Ukraine War / Energy Shock
2021-09-28,-80.0,2.513441,LSTM1Y,Ukraine War / Energy Shock
2021-09-29,-79.0,-0.7981236,LSTM1Y,Ukraine War / Energy Shock
2021-09-30,-78.0,0.37459004,LSTM1Y,Ukraine War / Energy Shock
2021-10-01,-77.0,0.22368401,LSTM1Y,Ukraine War / Energy Shock
2021-10-04,-76.0,0.6447135,LSTM1Y,Ukraine War / Energy Shock
2021-10-05,-75.0,-1.7126167,LSTM1Y,Ukraine War / Energy Shock
2021-10-06,-74.0,1.1174078,LSTM1Y,Ukraine War / Energy Shock
2021-10-07,-73.0,-2.6930196,LSTM1Y,Ukraine War / Energy Shock
2021-10-08,-72.0,0.4602433,LSTM1Y,Ukraine War / Energy Shock
2021-10-11,-71.0,-0.1623042,LSTM1Y,Ukraine War / Energy Shock
2021-10-12,-70.0,0.27447474,LSTM1Y,Ukraine War / Energy Shock
2021-10-13,-69.0,-0.77547497,LSTM1Y,Ukraine War / Energy Shock
2021-10-14,-68.0,-1.6327225,LSTM1Y,Ukraine War / Energy Shock
2021-10-15,-67.0,-0.9003479,LSTM1Y,Ukraine War / Energy Shock
2021-10-18,-66.0,0.6957353,LSTM1Y,Ukraine War / Energy Shock
2021-10-19,-65.0,-0.48643053,LSTM1Y,Ukraine War / Energy Shock
2021-10-20,-64.0,-0.03488405,LSTM1Y,Ukraine War / Energy Shock
2021-10-21,-63.0,0.44015446,LSTM1Y,Ukraine War / Energy Shock
2021-10-22,-62.0,-0.87143034,LSTM1Y,Ukraine War / Energy Shock
2021-10-25,-61.0,0.10536885,LSTM1Y,Ukraine War / Energy Shock
2021-10-26,-60.0,-0.5382,LSTM1Y,Ukraine War / Energy Shock
2021-10-27,-59.0,0.3791222,LSTM1Y,Ukraine War / Energy Shock
2021-10-28,-58.0,-0.1480343,LSTM1Y,Ukraine War / Energy Shock
2021-10-29,-57.0,-0.32038295,LSTM1Y,Ukraine War / Energy Shock
2021-11-01,-56.0,-0.28199258,LSTM1Y,Ukraine War / Energy Shock
2021-11-02,-55.0,-0.2657385,LSTM1Y,Ukraine War / Energy Shock
2021-11-03,-54.0,-0.0114172995,LSTM1Y,Ukraine War / Energy Shock
2021-11-04,-53.0,0.035487533,LSTM1Y,Ukraine War / Energy Shock
2021-11-05,-52.0,-0.4176503,LSTM1Y,Ukraine War / Energy Shock
2021-11-08,-51.0,0.37430584,LSTM1Y,Ukraine War / Energy Shock
2021-11-09,-50.0,0.39343274,LSTM1Y,Ukraine War / Energy Shock
2021-11-10,-49.0,-0.11507395,LSTM1Y,Ukraine War / Energy Shock
2021-11-11,-48.0,0.00044119358,LSTM1Y,Ukraine War / Energy Shock
2021-11-12,-47.0,-0.08835676,LSTM1Y,Ukraine War / Energy Shock
2021-11-15,-46.0,-0.1749423,LSTM1Y,Ukraine War / Energy Shock
2021-11-16,-45.0,-0.036611587,LSTM1Y,Ukraine War / Energy Shock
2021-11-17,-44.0,0.33965126,LSTM1Y,Ukraine War / Energy Shock
2021-11-18,-43.0,0.4552012,LSTM1Y,Ukraine War / Energy Shock
2021-11-19,-42.0,0.8359744,LSTM1Y,Ukraine War / Energy Shock
2021-11-22,-41.0,0.41236636,LSTM1Y,Ukraine War / Energy Shock
2021-11-23,-40.0,1.1555341,LSTM1Y,Ukraine War / Energy Shock
2021-11-24,-39.0,0.12450695,LSTM1Y,Ukraine War / Energy Shock
2021-11-25,-38.0,-0.355583,LSTM1Y,Ukraine War / Energy Shock
2021-11-26,-37.0,4.7964783,LSTM1Y,Ukraine War / Energy Shock
2021-11-29,-36.0,-1.0694025,LSTM1Y,Ukraine War / Energy Shock
2021-11-30,-35.0,1.2157099,LSTM1Y,Ukraine War / Energy Shock
2021-12-01,-34.0,-3.2196615,LSTM1Y,Ukraine War / Energy Shock
2021-12-02,-33.0,1.7806853,LSTM1Y,Ukraine War / Energy Shock
2021-12-03,-32.0,0.87471163,LSTM1Y,Ukraine War / Energy Shock
2021-12-06,-31.0,-1.7404168,LSTM1Y,Ukraine War / Energy Shock
2021-12-07,-30.0,-3.3921237,LSTM1Y,Ukraine War / Energy Shock
2021-12-08,-29.0,1.3223784,LSTM1Y,Ukraine War / Energy Shock
2021-12-09,-28.0,1.1025314,LSTM1Y,Ukraine War / Energy Shock
2021-12-10,-27.0,0.2822596,LSTM1Y,Ukraine War / Energy Shock
2021-12-13,-26.0,0.7457366,LSTM1Y,Ukraine War / Energy Shock
2021-12-14,-25.0,1.134365,LSTM1Y,Ukraine War / Energy Shock
2021-12-15,-24.0,-0.4294751,LSTM1Y,Ukraine War / Energy Shock
2021-12-16,-23.0,-1.2461555,LSTM1Y,Ukraine War / Energy Shock
2021-12-17,-22.0,0.6404725,LSTM1Y,Ukraine War / Energy Shock
2021-12-20,-21.0,0.9810443,LSTM1Y,Ukraine War / Energy Shock
2021-12-21,-20.0,-1.7297226,LSTM1Y,Ukraine War / Energy Shock
2021-12-22,-19.0,-1.0612628,LSTM1Y,Ukraine War / Energy Shock
2021-12-23,-18.0,-0.92153144,LSTM1Y,Ukraine War / Energy Shock
2021-12-24,-17.0,0.40626198,LSTM1Y,Ukraine War / Energy Shock
2021-12-27,-16.0,-0.8375712,LSTM1Y,Ukraine War / Energy Shock
2021-12-28,-15.0,-0.45122853,LSTM1Y,Ukraine War / Energy Shock
2021-12-29,-14.0,0.3160656,LSTM1Y,Ukraine War / Energy Shock
2021-12-30,-13.0,-0.5539611,LSTM1Y,Ukraine War / Energy Shock
2021-12-31,-12.0,0.48837048,LSTM1Y,Ukraine War / Energy Shock
2022-01-03,-11.0,-0.58260715,LSTM1Y,Ukraine War / Energy Shock
2022-01-04,-10.0,-0.586403,LSTM1Y,Ukraine War / Energy Shock
2022-01-05,-9.0,-0.09792036,LSTM1Y,Ukraine War / Energy Shock
2022-01-06,-8.0,1.8470063,LSTM1Y,Ukraine War / Energy Shock
2022-01-07,-7.0,0.41805622,LSTM1Y,Ukraine War / Energy Shock
2022-01-10,-6.0,1.8388948,LSTM1Y,Ukraine War / Energy Shock
2022-01-11,-5.0,-1.3729137,LSTM1Y,Ukraine War / Energy Shock
2022-01-12,-4.0,-0.88797295,LSTM1Y,Ukraine War / Energy Shock
2022-01-13,-3.0,0.07038804,LSTM1Y,Ukraine War / Energy Shock
2022-01-14,-2.0,1.2850223,LSTM1Y,Ukraine War / Energy Shock
2022-01-17,-1.0,-0.6721991,LSTM1Y,Ukraine War / Energy Shock
2022-01-18,0.0,1.2092886,LSTM1Y,Ukraine War / Energy Shock
2022-01-19,1.0,-0.3592224,LSTM1Y,Ukraine War / Energy Shock
2022-01-20,2.0,-0.92373675,LSTM1Y,Ukraine War / Energy Shock
2022-01-21,3.0,1.8308978,LSTM1Y,Ukraine War / Energy Shock
2022-01-24,4.0,4.0740647,LSTM1Y,Ukraine War / Energy Shock
2022-01-25,5.0,-0.88469887,LSTM1Y,Ukraine War / Energy Shock
2022-01-26,6.0,-2.6487427,LSTM1Y,Ukraine War / Energy Shock
2022-01-27,7.0,-0.47597384,LSTM1Y,Ukraine War / Energy Shock
2022-01-28,8.0,1.2125622,LSTM1Y,Ukraine War / Energy Shock
2022-01-31,9.0,-1.3143187,LSTM1Y,Ukraine War / Energy Shock
2022-02-01,10.0,-1.1856383,LSTM1Y,Ukraine War / Energy Shock
2022-02-02,11.0,0.09720874,LSTM1Y,Ukraine War / Energy Shock
2022-02-03,12.0,1.8393401,LSTM1Y,Ukraine War / Energy Shock
2022-02-04,13.0,1.4445034,LSTM1Y,Ukraine War / Energy Shock
2022-02-07,14.0,-1.1510692,LSTM1Y,Ukraine War / Energy Shock
2022-02-08,15.0,0.15601596,LSTM1Y,Ukraine War / Energy Shock
2022-02-09,16.0,-1.8821014,LSTM1Y,Ukraine War / Energy Shock
2022-02-10,17.0,0.40738457,LSTM1Y,Ukraine War / Energy Shock
2022-02-11,18.0,1.0336689,LSTM1Y,Ukraine War / Energy Shock
2022-02-14,19.0,1.9987136,LSTM1Y,Ukraine War / Energy Shock
2022-02-15,20.0,-2.2680757,LSTM1Y,Ukraine War / Energy Shock
2022-02-16,21.0,0.050429918,LSTM1Y,Ukraine War / Energy Shock
2022-02-17,22.0,0.46365157,LSTM1Y,Ukraine War / Energy Shock
2022-02-18,23.0,0.63286126,LSTM1Y,Ukraine War / Energy Shock
2022-02-21,24.0,1.7523953,LSTM1Y,Ukraine War / Energy Shock
2022-02-22,25.0,-0.52993876,LSTM1Y,Ukraine War / Energy Shock
2022-02-23,26.0,-0.3964585,LSTM1Y,Ukraine War / Energy Shock
2022-02-24,27.0,3.149614,LSTM1Y,Ukraine War / Energy Shock
2022-02-25,28.0,-4.8876433,LSTM1Y,Ukraine War / Energy Shock
2022-02-28,29.0,0.6521272,LSTM1Y,Ukraine War / Energy Shock
2022-03-01,30.0,3.634103,LSTM1Y,Ukraine War / Energy Shock
2022-03-02,31.0,-2.3148787,LSTM1Y,Ukraine War / Energy Shock
2022-03-03,32.0,1.9395666,LSTM1Y,Ukraine War / Energy Shock
2022-03-04,33.0,4.7755775,LSTM1Y,Ukraine War / Energy Shock
2022-03-07,34.0,1.2090825,LSTM1Y,Ukraine War / Energy Shock
2022-03-08,35.0,-0.55437535,LSTM1Y,Ukraine War / Energy Shock
2022-03-09,36.0,-8.508724,LSTM1Y,Ukraine War / Energy Shock
2022-03-10,37.0,2.7814457,LSTM1Y,Ukraine War / Energy Shock
2022-03-11,38.0,-1.8848342,LSTM1Y,Ukraine War / Energy Shock
2022-03-14,39.0,-1.6277577,LSTM1Y,Ukraine War / Energy Shock
2022-03-15,40.0,0.015430376,LSTM1Y,Ukraine War / Energy Shock
2022-03-16,41.0,-4.656365,LSTM1Y,Ukraine War / Energy Shock
2022-03-17,42.0,-0.3672741,LSTM1Y,Ukraine War / Energy Shock
2022-03-18,43.0,0.24928746,LSTM1Y,Ukraine War / Energy Shock
2022-03-21,44.0,0.36133665,LSTM1Y,Ukraine War / Energy Shock
2022-03-22,45.0,-1.153348,LSTM1Y,Ukraine War / Energy Shock
2022-03-23,46.0,0.56933963,LSTM1Y,Ukraine War / Energy Shock
2022-03-24,47.0,0.23102239,LSTM1Y,Ukraine War / Energy Shock
2022-03-25,48.0,-1.0818319,LSTM1Y,Ukraine War / Energy Shock
2022-03-28,49.0,-1.1306176,LSTM1Y,Ukraine War / Energy Shock
2022-03-29,50.0,-3.9049454,LSTM1Y,Ukraine War / Energy Shock
2022-03-30,51.0,1.4165117,LSTM1Y,Ukraine War / Energy Shock
2022-03-31,52.0,1.0655164,LSTM1Y,Ukraine War / Energy Shock
2022-04-01,53.0,-0.25355035,LSTM1Y,Ukraine War / Energy Shock
2022-04-04,54.0,-1.0518616,LSTM1Y,Ukraine War / Energy Shock
2022-04-05,55.0,1.1341392,LSTM1Y,Ukraine War / Energy Shock
2022-04-06,56.0,2.3649166,LSTM1Y,Ukraine War / Energy Shock
2022-04-07,57.0,0.99508715,LSTM1Y,Ukraine War / Energy Shock
2022-04-08,58.0,-2.187194,LSTM1Y,Ukraine War / Energy Shock
2022-04-11,59.0,0.32884875,LSTM1Y,Ukraine War / Energy Shock
2022-04-12,60.0,0.05252707,LSTM1Y,Ukraine War / Energy Shock
2022-04-13,61.0,-0.64982677,LSTM1Y,Ukraine War / Energy Shock
2022-04-14,62.0,-0.7735721,LSTM1Y,Ukraine War / Energy Shock
2022-04-19,63.0,1.3831632,LSTM1Y,Ukraine War / Energy Shock
2022-04-20,64.0,-1.9274001,LSTM1Y,Ukraine War / Energy Shock
2022-04-21,65.0,-0.5858698,LSTM1Y,Ukraine War / Energy Shock
2022-04-22,66.0,2.8940806,LSTM1Y,Ukraine War / Energy Shock
2022-04-25,67.0,1.9921795,LSTM1Y,Ukraine War / Energy Shock
2022-04-26,68.0,0.8010399,LSTM1Y,Ukraine War / Energy Shock
2022-04-27,69.0,-0.63713765,LSTM1Y,Ukraine War / Energy Shock
2022-04-28,70.0,-1.2044355,LSTM1Y,Ukraine War / Energy Shock
2022-04-29,71.0,-0.7092014,LSTM1Y,Ukraine War / Energy Shock
2022-05-02,72.0,1.964389,LSTM1Y,Ukraine War / Energy Shock
2022-05-03,73.0,-1.5421836,LSTM1Y,Ukraine War / Energy Shock
2022-05-04,74.0,0.83341503,LSTM1Y,Ukraine War / Energy Shock
2022-05-05,75.0,0.66559505,LSTM1Y,Ukraine War / Energy Shock
2022-05-06,76.0,1.4796576,LSTM1Y,Ukraine War / Energy Shock
2022-05-09,77.0,2.1213138,LSTM1Y,Ukraine War / Energy Shock
2022-05-10,78.0,-1.3105929,LSTM1Y,Ukraine War / Energy Shock
2022-05-11,79.0,-3.4882782,LSTM1Y,Ukraine War / Energy Shock
2022-05-12,80.0,-0.09754455,LSTM1Y,Ukraine War / Energy Shock
2022-05-13,81.0,-2.131459,LSTM1Y,Ukraine War / Energy Shock
2022-05-16,82.0,0.38271382,LSTM1Y,Ukraine War / Energy Shock
2022-05-17,83.0,-2.0540655,LSTM1Y,Ukraine War / Energy Shock
2022-05-18,84.0,0.924695,LSTM1Y,Ukraine War / Energy Shock
2022-05-19,85.0,1.2946684,LSTM1Y,Ukraine War / Energy Shock
2022-05-20,86.0,-0.78938425,LSTM1Y,Ukraine War / Energy Shock
2022-05-23,87.0,-1.6166272,LSTM1Y,Ukraine War / Energy Shock
2022-05-24,88.0,1.1018751,LSTM1Y,Ukraine War / Energy Shock
2022-05-25,89.0,-2.0248375,LSTM1Y,Ukraine War / Energy Shock
2022-05-26,90.0,-1.7101047,LSTM1Y,Ukraine War / Energy Shock
2022-05-27,91.0,-2.5659745,LSTM1Y,Ukraine War / Energy Shock
2022-05-30,92.0,-0.49806875,LSTM1Y,Ukraine War / Energy Shock
2022-05-31,93.0,1.2323422,LSTM1Y,Ukraine War / Energy Shock
2022-06-01,94.0,0.6847394,LSTM1Y,Ukraine War / Energy Shock
2022-06-02,95.0,-0.64708203,LSTM1Y,Ukraine War / Energy Shock
2022-06-03,96.0,0.36782432,LSTM1Y,Ukraine War / Energy Shock
2022-06-06,97.0,-1.6016103,LSTM1Y,Ukraine War / Energy Shock
2022-06-07,98.0,0.97502893,LSTM1Y,Ukraine War / Energy Shock
2022-06-08,99.0,0.626096,LSTM1Y,Ukraine War / Energy Shock
2022-06-09,100.0,1.6682451,LSTM1Y,Ukraine War / Energy Shock
2022-06-10,101.0,3.1675935,LSTM1Y,Ukraine War / Energy Shock
2022-06-13,102.0,3.2118824,LSTM1Y,Ukraine War / Energy Shock
2022-06-14,103.0,0.36199164,LSTM1Y,Ukraine War / Energy Shock
2022-06-15,104.0,-2.0954847,LSTM1Y,Ukraine War / Energy Shock
2022-06-16,105.0,3.2726634,LSTM1Y,Ukraine War / Energy Shock
2022-06-17,106.0,-0.68046725,LSTM1Y,Ukraine War / Energy Shock
2022-06-20,107.0,-1.5330002,LSTM1Y,Ukraine War / Energy Shock
2022-06-21,108.0,-0.7945947,LSTM1Y,Ukraine War / Energy Shock
2022-06-22,109.0,0.47634852,LSTM1Y,Ukraine War / Energy Shock
2022-06-23,110.0,0.97625834,LSTM1Y,Ukraine War / Energy Shock
2022-06-24,111.0,-3.1667886,LSTM1Y,Ukraine War / Energy Shock
2022-06-27,112.0,-0.15792222,LSTM1Y,Ukraine War / Energy Shock
2022-06-28,113.0,-0.51881605,LSTM1Y,Ukraine War / Energy Shock
2022-06-29,114.0,1.4590642,LSTM1Y,Ukraine War / Energy Shock
2022-06-30,115.0,1.3397408,LSTM1Y,Ukraine War / Energy Shock
2022-07-01,116.0,0.1052082,LSTM1Y,Ukraine War / Energy Shock
2022-07-04,117.0,-0.34553897,LSTM1Y,Ukraine War / Energy Shock
2022-07-05,118.0,2.4086657,LSTM1Y,Ukraine War / Energy Shock
2022-07-06,119.0,-2.063022,LSTM1Y,Ukraine War / Energy Shock
2022-07-07,120.0,-1.6165822,LSTM1Y,Ukraine War / Energy Shock
2022-07-08,121.0,-0.5356679,LSTM1Y,Ukraine War / Energy Shock
2022-07-11,122.0,0.88840556,LSTM1Y,Ukraine War / Energy Shock
2022-07-12,123.0,-0.37326527,LSTM1Y,Ukraine War / Energy Shock
2022-07-13,124.0,1.4392732,LSTM1Y,Ukraine War / Energy Shock
2022-07-14,125.0,1.7976382,LSTM1Y,Ukraine War / Energy Shock
2022-07-15,126.0,-2.6861112,LSTM1Y,Ukraine War / Energy Shock
2022-07-18,127.0,-1.2170919,LSTM1Y,Ukraine War / Energy Shock
2022-07-19,128.0,-2.3006618,LSTM1Y,Ukraine War / Energy Shock
2022-07-20,129.0,0.122665346,LSTM1Y,Ukraine War / Energy Shock
2022-07-21,130.0,-0.38114077,LSTM1Y,Ukraine War / Energy Shock
2022-07-22,131.0,-0.00962971,LSTM1Y,Ukraine War / Energy Shock
2022-07-25,132.0,0.36727232,LSTM1Y,Ukraine War / Energy Shock
2022-07-26,133.0,0.70941824,LSTM1Y,Ukraine War / Energy Shock
