Date,SR10Y
2019-08-09,-0.051943
2019-08-12,-0.061606
2019-08-13,-0.082792
2019-08-14,-0.142846
2019-08-15,-0.126913
2019-08-16,-0.216799
2019-08-19,-0.101287
2019-08-20,-0.148344
2019-08-21,-0.126224
2019-08-22,-0.097951
2019-08-23,-0.095362
2019-08-26,-0.113677
2019-08-27,-0.149992
2019-08-28,-0.205023
2019-08-29,-0.127871
2019-08-30,-0.109507
2019-09-02,-0.09755
2019-09-03,-0.113797
2019-09-04,-0.076279
2019-09-05,-0.008184
2019-09-06,-0.063174
2019-09-09,-0.001151
2019-09-10,0.007941
2019-09-11,0.017929
2019-09-12,-0.018409
2019-09-13,0.047961
2019-09-16,0.058043
2019-09-17,0.063387
2019-09-18,0.101792
2019-09-19,0.040082
2019-09-20,0.025207
2019-09-23,-0.035577
2019-09-24,-0.046104
2019-09-25,-0.06594
2019-09-26,-0.032424
2019-09-27,-0.036046
2019-09-30,-0.035582
2019-10-01,-0.000567
2019-10-02,0.005951
2019-10-03,-0.039721
2019-10-04,-0.041354
2019-10-07,-0.036552
2019-10-08,-0.044737
2019-10-09,-0.024096
2019-10-10,0.055213
2019-10-11,0.065002
2019-10-14,0.055697
2019-10-15,0.044396
2019-10-16,0.096202
2019-10-17,0.092347
2019-10-18,0.116876
2019-10-21,0.142995
2019-10-22,0.114661
2019-10-23,0.093804
2019-10-24,0.092016
2019-10-25,0.121349
2019-10-28,0.152831
2019-10-29,0.146549
2019-10-30,0.141248
2019-10-31,0.08458
2019-11-01,0.108675
2019-11-04,0.151294
2019-11-05,0.140794
2019-11-06,0.116898
2019-11-07,0.169802
2019-11-08,0.19593
2019-11-11,0.196759
2019-11-12,0.212934
2019-11-13,0.205377
2019-11-14,0.180135
2019-11-15,0.198784
2019-11-18,0.172129
2019-11-19,0.190478
2019-11-20,0.164936
2019-11-21,0.213669
2019-11-22,0.191491
2019-11-25,0.177469
2019-11-26,0.154112
2019-11-27,0.165907
2019-11-28,0.175009
2019-11-29,0.209792
2019-12-02,0.26092
2019-12-03,0.196539
2019-12-04,0.186372
2019-12-05,0.24739
2019-12-06,0.238069
2019-12-09,0.225841
2019-12-10,0.229815
2019-12-11,0.202147
2019-12-12,0.230679
2019-12-13,0.237258
2019-12-16,0.20765
2019-12-17,0.212348
2019-12-18,0.245625
2019-12-19,0.299527
2019-12-20,0.267291
2019-12-23,0.261953
2019-12-27,0.261575
2019-12-30,0.315092
2020-01-02,0.2871
2020-01-03,0.232231
2020-01-06,0.215562
2020-01-07,0.222176
2020-01-08,0.24737
2020-01-09,0.274866
2020-01-10,0.257809
2020-01-13,0.295063
2020-01-14,0.25627
2020-01-15,0.239192
2020-01-16,0.240405
